Numero_expedient;Codi_districte;Nom_districte;Codi_barri;Nom_barri;Codi_carrer;Nom_carrer;Num_postal ;Descripcio_dia_setmana;Dia_setmana;Descripcio_tipus_dia;Any;Mes_ any;Nom_mes;Dia_mes;Descripcio_torn;Hora_dia;Descripcio_causa_vianant;Desc_Tipus_vehicle_implicat;Descripcio_sexe;Edat;Descripcio_tipus_persona;Descripcio_situacio;Descripcio_victimitzacio;Coordenada_UTM_X;Coordenada_UTM_Y;Longitud;Latitud
2018S008863    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;8501;Tuset / Gràcia                                    ;;Dijous;Dj;Laboral;2018;11;Novembre;15;Tarda;20;No és causa del  vianant;Desconegut;Home;39;Vianant;Desconegut;Ferit lleu: Hospitalització fins a 24h;429099.82 ;4583362.45;2.150.741;4.139.683
2018S008864    ;2;Eixample;7;la Dreta de l'Eixample;286606;Roger de Flor / Rosselló                          ;;Dimarts;Dm;Laboral;2018;11;Novembre;20;Matí;12;No és causa del  vianant;Motocicleta;Home;51;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;430602.5  ;4583903.41;2.168.652;41.401.833
2018S008865    ;2;Eixample;7;la Dreta de l'Eixample;18505;Aragó / Balmes                                    ;;Dimarts;Dm;Laboral;2018;11;Novembre;20;Tarda;14;No és causa del  vianant;Motocicleta;Home;31;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;430022.75 ;4582583.06;216.187;41.389.891
2018S008866    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;28000;Augusta                                           ;197-199   ;Dimarts;Dm;Laboral;2018;11;Novembre;20;Matí;13;No és causa del  vianant;Motocicleta;Dona;35;Passatger;Desconegut;Ferit lleu: Hospitalització fins a 24h;428168.06 ;4583468.78;2.139.583;41.397.705
2018S008866    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;28000;Augusta                                           ;;Dimarts;Dm;Laboral;2018;11;Novembre;20;Matí;13;No és causa del  vianant;Motocicleta;Home;37;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;428168.06 ;4583468.78;2.139.583;41.397.705
2018S008867    ;4;Les Corts;19;les Corts;162002;Sarrià / Josep Tarradellas                        ;;Dimarts;Dm;Laboral;2018;11;Novembre;20;Tarda;18;No és causa del  vianant;Furgoneta;Dona;43;Passatger;Desconegut;Ferit lleu: Hospitalització fins a 24h;428499.73 ;4582666.13;2.143.645;41.390.505
2018S008867    ;4;Les Corts;19;les Corts;162002;Sarrià / Josep Tarradellas                        ;;Dimarts;Dm;Laboral;2018;11;Novembre;20;Tarda;18;No és causa del  vianant;Furgoneta;Home;28;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;428499.73 ;4582666.13;2.143.645;41.390.505
2018S008867    ;4;Les Corts;19;les Corts;162002;Sarrià / Josep Tarradellas                        ;;Dimarts;Dm;Laboral;2018;11;Novembre;20;Tarda;18;No és causa del  vianant;Turisme;Home;35;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;428499.73 ;4582666.13;2.143.645;41.390.505
2018S008868    ;2;Eixample;8;l'Antiga Esquerra de l'Eixample;23403;Aribau                                            ;119;Dimarts;Dm;Laboral;2018;11;Novembre;20;Tarda;18;No és causa del  vianant;Motocicleta;Home;35;Conductor;Presentat;Ferit lleu: Amb assistència sanitària en lloc d'accident;429500.77 ;4582718.75;2.155.611;41.391.068
2018S008869    ;3;Sants-Montjuïc;18;Sants;312400;Sants                                             ;5;Dimarts;Dm;Laboral;2018;11;Novembre;20;Tarda;19;No és causa del  vianant;Bicicleta;Home;22;Conductor;Presentat;Ferit lleu: Amb assistència sanitària en lloc d'accident;428222.19 ;4580969.96;2.140.527;41.375.204
2018S008870    ;9;Sant Andreu;59;el Bon Pastor;1706;Litoral (Llobregat)                               ;K3        ;Dimarts;Dm;Laboral;2018;11;Novembre;20;Tarda;18;No és causa del  vianant;Turisme;Home;40;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;433240.54 ;4589136.67;2.199.631;41.449.191
2018S008871    ;5;Sarrià-Sant Gervasi;25;Sant Gervasi - la Bonanova;355902;Teodor Roviralta                                  ;42;Dimarts;Dm;Laboral;2018;11;Novembre;20;Tarda;18;No és causa del  vianant;Motocicleta;Home;31;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;427404.7  ;4585327.4 ;2.130.229;41.414.376
2018S008872    ;3;Sants-Montjuïc;15;Hostafrancs;158209;Creu Coberta                                      ;74;Dimarts;Dm;Laboral;2018;11;Novembre;20;Tarda;20;Transitar a peu per la calçada;Furgoneta;Home;17;Vianant;Desconegut;Ferit lleu: Amb assistència sanitària en lloc d'accident;428555.48 ;4580980.91;2.144.511;41.375.332
2018S008873    ;2;Eixample;9;la Nova Esquerra de l'Eixample;349706;Comte d'Urgell                                    ;135-137   ;Dimarts;Dm;Laboral;2018;11;Novembre;20;Tarda;18;No és causa del  vianant;Motocicleta;Dona;28;Passatger;Desconegut;Ferit lleu: Hospitalització fins a 24h;429277.52 ;4582172.81;2.153.005;41.386.131
2018S008873    ;2;Eixample;9;la Nova Esquerra de l'Eixample;349706;Comte d'Urgell                                    ;;Dimarts;Dm;Laboral;2018;11;Novembre;20;Tarda;18;No és causa del  vianant;Motocicleta;Home;51;Conductor;Presentat;Ferit lleu: Amb assistència sanitària en lloc d'accident;429277.52 ;4582172.81;2.153.005;41.386.131
2018S008874    ;4;Les Corts;20;la Maternitat i Sant Ramon;700946;Manuel Azaña                                      ;2;Dimarts;Dm;Laboral;2018;11;Novembre;20;Tarda;20;No és causa del  vianant;Motocicleta;Dona;33;Conductor;Presentat;Ferit lleu: Amb assistència sanitària en lloc d'accident;425757.3  ;4581247.67;211.102;41.377.481
2018S008875    ;3;Sants-Montjuïc;15;Hostafrancs;94809;Creu Coberta / Rector Triadó                      ;;Dimarts;Dm;Laboral;2018;11;Novembre;20;Tarda;18;No és causa del  vianant;Motocicleta;Home;31;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;428660.28 ;4580964.83;2.145.766;41.375.197
2018S008876    ;3;Sants-Montjuïc;11;el Poble-sec;116402;Estadi                                            ;30-38     ;Dimarts;Dm;Laboral;2018;11;Novembre;20;Tarda;18;No és causa del  vianant;Motocicleta;Home;51;Vianant;Desconegut;Ferit lleu: Amb assistència sanitària en lloc d'accident;429069.57 ;4579967.75;2.150.776;41.366.252
2018S008877    ;4;Les Corts;19;les Corts;138802;Europa / Gandesa                                  ;;Dimarts;Dm;Laboral;2018;11;Novembre;20;Tarda;18;No és causa del  vianant;Motocicleta;Home;62;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;427405.52 ;4582322.12;21.306;41.387.309
2018S008878    ;2;Eixample;5;el Fort Pienc;178308;Sardenya / Corts Catalanes                        ;;Dimarts;Dm;Laboral;2018;11;Novembre;20;Tarda;20;No és causa del  vianant;Turisme;Dona;71;Vianant;Desconegut;Ferit lleu: Hospitalització fins a 24h;431553.84 ;4583500.42;2.180.078;41.398.285
2018S008879    ;10;Sant Martí;65;el Clot;146902;Corts Catalanes / Glòries Catalanes               ;837;Dimarts;Dm;Laboral;2018;11;Novembre;20;Tarda;21;No és causa del  vianant;Turisme;Dona;25;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;432255.32 ;4584222.72;2.188.388;4.140.485
2018S008880    ;2;Eixample;5;el Fort Pienc;28305;Nàpols / Ausiàs Marc                              ;;Dimarts;Dm;Laboral;2018;11;Novembre;20;Tarda;20;No és causa del  vianant;Motocicleta;Home;20;Conductor;Presentat;Ferit lleu: Amb assistència sanitària en lloc d'accident;431561.33 ;4583110.18;2.180.212;41.394.771
2018S008881    ;2;Eixample;9;la Nova Esquerra de l'Eixample;18505;Aragó / Vilamarí                                  ;;Dimarts;Dm;Laboral;2018;11;Novembre;20;Nit;23;No és causa del  vianant;Motocicleta;Home;40;Conductor;Presentat;Ferit greu: hospitalització superior a 24h;428875.47 ;4581460.32;2.148.281;41.379.678
2018S008882    ;3;Sants-Montjuïc;18;Sants;138802;Galileu                                           ;44;Dimarts;Dm;Laboral;2018;11;Novembre;20;Tarda;21;No és causa del  vianant;Motocicleta;Home;37;Conductor;Presentat;Ferit lleu: Amb assistència sanitària en lloc d'accident;427811.79 ;4581173.95;2.135.595;41.377.004
2018S008883    ;2;Eixample;7;la Dreta de l'Eixample;350308;València / Camps Elisis                           ;;Dimarts;Dm;Laboral;2018;11;Novembre;20;Tarda;17;No és causa del  vianant;Motocicleta;Home;37;Conductor;Presentat;Ferit lleu: Amb assistència sanitària en lloc d'accident;430258.2  ;4583000.43;2.164.638;41.393.671
2018S008884    ;2;Eixample;5;el Fort Pienc;362409;Lluís Companys / Vilanova                         ;;Dimarts;Dm;Laboral;2018;11;Novembre;20;Tarda;16;Altres;Turisme;Home;33;Vianant;Desconegut;Ferit lleu: Hospitalització fins a 24h;431582.27 ;4582754.76;2.180.502;41.391.572
2018S008885    ;10;Sant Martí;69;Diagonal Mar i el Front Marítim del Poblenou;144601;Diagonal / Pallars                                ;;Dimarts;Dm;Laboral;2018;11;Novembre;20;Tarda;16;No és causa del  vianant;Autobús;Dona;72;Passatger;Desconegut;Ferit lleu: Hospitalització fins a 24h;433943.46 ;4584696.09;2.208.531;41.409.255
2018S008887    ;4;Les Corts;20;la Maternitat i Sant Ramon;247353;Pau Gargallo / Pascual i Vila                     ;;Dimecres;Dc;Laboral;2018;11;Novembre;21;Matí;7;Creuar per fora pas de vianants;Turisme;Home;55;Vianant;Desconegut;Ferit lleu: Hospitalització fins a 24h;426234.03 ;4581953.53;2.116.634;41.383.882
2018S008888    ;9;Sant Andreu;63;Navas;367300;Las Navas de Tolosa / Mallorca                    ;;Dimecres;Dc;Laboral;2018;11;Novembre;21;Matí;7;No és causa del  vianant;Motocicleta;Home;27;Conductor;Presentat;Ferit lleu: Amb assistència sanitària en lloc d'accident;432315.14 ;4585203.46;2.188.994;41.413.689
2018S008889    ;5;Sarrià-Sant Gervasi;24;les Tres Torres;107809;Sant Joan Bosco                                   ;45;Dimecres;Dc;Laboral;2018;11;Novembre;21;Matí;7;No és causa del  vianant;Motocicleta;Home;28;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;427149.3  ;4583108.7 ;2.127.441;4.139.437
2018S008890    ;7;Horta-Guinardó;39;Sant Genís dels Agudells;108302;Madrona Prat / Elies Pagès                        ;;Dimecres;Dc;Laboral;2018;11;Novembre;21;Matí;8;No és causa del  vianant;Turisme;Dona;9;Passatger;Desconegut;Ferit lleu: Hospitalització fins a 24h;427872.65 ;4586762.63;2.135.657;41.427.345
2018S008891    ;2;Eixample;10;Sant Antoni;169409;Paral·lel / Espanya                               ;;Dimarts;Dm;Laboral;2018;11;Novembre;20;Tarda;19;No és causa del  vianant;Motocicleta;Home;77;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;428989.31 ;4580940.29;2.149.703;41.375.005
2018S008892    ;2;Eixample;6;la Sagrada Família;68900;Cartagena                                         ;211;Dimecres;Dc;Laboral;2018;11;Novembre;21;Matí;10;No és causa del  vianant;Motocicleta;Home;27;Conductor;Presentat;Ferit lleu: Amb assistència sanitària en lloc d'accident;431619.01 ;4584374.43;2.180.759;41.406.163
2018S008893    ;2;Eixample;7;la Dreta de l'Eixample;148307;Pau Claris / Diagonal                             ;;Dimecres;Dc;Laboral;2018;11;Novembre;21;Matí;9;Creuar per fora pas de vianants;Turisme;Dona;64;Vianant;Desconegut;Ferit lleu: Hospitalització fins a 24h;429996.53 ;4583374.37;2.161.465;41.397.016
2018S008894    ;2;Eixample;7;la Dreta de l'Eixample;89004;Consell de Cent / Bailèn                          ;;Dimecres;Dc;Laboral;2018;11;Novembre;21;Matí;9;No és causa del  vianant;Turisme;Dona;78;Vianant;Desconegut;Ferit lleu: Hospitalització fins a 24h;430878.56 ;4583234.65;2.172.031;41.395.834
2018S008895    ;10;Sant Martí;71;Provençals del Poblenou;253902;Bac de Roda / Perú                                ;;Dimecres;Dc;Laboral;2018;11;Novembre;21;Matí;9;Desobeir el senyal del semàfor;Motocicleta;Home;26;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;433186.49 ;4584891.95;2.199.453;41.410.956
2018S008896    ;5;Sarrià-Sant Gervasi;24;les Tres Torres;54906;General Mitre / Augusta                           ;;Dimecres;Dc;Laboral;2018;11;Novembre;21;Matí;10;No és causa del  vianant;Motocicleta;Home;55;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;427605.52 ;4583482.64;2.132.853;41.397.779
2018S008897    ;4;Les Corts;19;les Corts;320704;Sarrià / Diagonal                                 ;;Dimecres;Dc;Laboral;2018;11;Novembre;21;Matí;9;No és causa del  vianant;Ciclomotor;Dona;21;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;428097.57 ;4582748.97;2.138.825;41.391.215
2018S008898    ;10;Sant Martí;72;Sant Martí de Provençals;169409;Corts Catalanes                                   ;1025-1027 ;Dimecres;Dc;Laboral;2018;11;Novembre;21;Matí;11;No és causa del  vianant;Autobús articulat;Dona;85;Passatger;Desconegut;Ferit lleu: Hospitalització fins a 24h;433247.4  ;4585229.34;2.200.145;41414
2018S008899    ;10;Sant Martí;67;la Vila Olímpica del Poblenou;132908;Ramon Trias Fargas / Moscou                       ;;Dimecres;Dc;Laboral;2018;11;Novembre;21;Matí;10;No és causa del  vianant;Turisme;Home;37;Vianant;Desconegut;Ferit lleu: Rebutja assistència sanitària;432721.4  ;4582307.05;2.194.176;41.387.636
2018S008900    ;2;Eixample;8;l'Antiga Esquerra de l'Eixample;223606;Corts Catalanes / Aribau                          ;;Dimecres;Dc;Laboral;2018;11;Novembre;21;Matí;12;No és causa del  vianant;Motocicleta;Dona;40;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;430121.36 ;4582099.83;2.163.105;41.385.547
2018S008901    ;7;Horta-Guinardó;37;el Carmel;40800;Tolrà / Llobregós                                 ;;Dimecres;Dc;Laboral;2018;11;Novembre;21;Matí;12;No és causa del  vianant;Furgoneta;Dona;70;Vianant;Desconegut;Ferit lleu: Hospitalització fins a 24h;429681.72 ;4586482.93;2.157.338;41.424.986
2018S008902    ;4;Les Corts;19;les Corts;16703;Prat de la Riba / Sarrià                          ;;Dimecres;Dc;Laboral;2018;11;Novembre;21;Tarda;14;No és causa del  vianant;Motocicleta;Home;31;Conductor;Presentat;Ferit lleu: Amb assistència sanitària en lloc d'accident;427354.25 ;4582900.13;2.129.917;4.139.251
2018S008903    ;9;Sant Andreu;59;el Bon Pastor;701292;Litoral (Besòs)                                   ;E30       ;Dimecres;Dc;Laboral;2018;11;Novembre;21;Tarda;14;No és causa del  vianant;Motocicleta;Home;23;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;433694.47 ;4588647.61;2.205.118;41.444.824
2018S008905    ;4;Les Corts;20;la Maternitat i Sant Ramon;247353;Joan XXIII                                        ;17;Dimecres;Dc;Laboral;2018;11;Novembre;21;Tarda;16;No és causa del  vianant;Turisme;Dona;43;Passatger;Desconegut;Ferit lleu: Hospitalització fins a 24h;426661.53 ;4581952.94;2.121.747;41.383.916
2018S008905    ;4;Les Corts;20;la Maternitat i Sant Ramon;247353;Joan XXIII                                        ;;Dimecres;Dc;Laboral;2018;11;Novembre;21;Tarda;16;No és causa del  vianant;Turisme;Dona;65;Passatger;Desconegut;Ferit lleu: Amb assistència sanitària en lloc d'accident;426661.53 ;4581952.94;2.121.747;41.383.916
2018S008906    ;5;Sarrià-Sant Gervasi;24;les Tres Torres;701531;Sarrià / Ricardo Villa                            ;;Dimecres;Dc;Laboral;2018;11;Novembre;21;Tarda;14;No és causa del  vianant;Motocicleta;Dona;45;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;427578.87 ;4582861.02;2.132.608;41.392.178
2018S008906    ;5;Sarrià-Sant Gervasi;24;les Tres Torres;701531;Sarrià / Ricardo Villa                            ;;Dimecres;Dc;Laboral;2018;11;Novembre;21;Tarda;14;No és causa del  vianant;Motocicleta;Home;28;Conductor;Presentat;Ferit lleu: Amb assistència sanitària en lloc d'accident;427578.87 ;4582861.02;2.132.608;41.392.178
2018S008907    ;3;Sants-Montjuïc;18;Sants;30602;Sants / Badal                                     ;;Dimecres;Dc;Laboral;2018;11;Novembre;21;Tarda;16;No és causa del  vianant;Ciclomotor;Home;26;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;427381.03 ;4581010.6 ;2.130.464;41.375.494
2018S008908    ;3;Sants-Montjuïc;11;el Poble-sec;-1;Marina                                            ;203;Dimecres;Dc;Laboral;2018;11;Novembre;21;Tarda;18;No és causa del  vianant;Motocicleta;Home;55;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;431413.87 ;4583799.89;217.837;41.400.971
2018S008909    ;2;Eixample;10;Sant Antoni;169409;Corts Catalanes                                   ;452;Dimecres;Dc;Laboral;2018;11;Novembre;21;Tarda;17;No és causa del  vianant;Motocicleta;Home;62;Conductor;Presentat;Ferit lleu: Amb assistència sanitària en lloc d'accident;429403.44 ;4581359.46;2.154.606;41.378.816
2018S008910    ;10;Sant Martí;69;Diagonal Mar i el Front Marítim del Poblenou;701266;Litoral (Llobregat)                               ;K68       ;Dimecres;Dc;Laboral;2018;11;Novembre;21;Tarda;18;No és causa del  vianant;Motocicleta;Home;36;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;434156.16 ;4583766.36;2.211.177;41.400.898
2018S008911    ;10;Sant Martí;65;el Clot;18505;Lope de Vega / Aragó                              ;;Dimecres;Dc;Laboral;2018;11;Novembre;21;Tarda;17;No és causa del  vianant;Bicicleta;Home;27;Conductor;Presentat;Ferit lleu: Amb assistència sanitària en lloc d'accident;432598.83 ;4585106.46;2.192.399;41.412.839
2018S008912    ;10;Sant Martí;65;el Clot;161101;Consell de Cent / Independència                   ;;Dimecres;Dc;Laboral;2018;11;Novembre;21;Tarda;17;No és causa del  vianant;Motocicleta;Home;33;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;432028.36 ;4584359.69;2.185.657;41.406.065
2018S008913    ;2;Eixample;8;l'Antiga Esquerra de l'Eixample;70607;Casanova                                          ;98-102    ;Dimecres;Dc;Laboral;2018;11;Novembre;21;Tarda;19;No és causa del  vianant;Motocicleta;Dona;78;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;429576.25 ;4582288.82;2.156.564;41.387.202
2018S008914    ;2;Eixample;10;Sant Antoni;246000;Paral·lel                                         ;128;Dimecres;Dc;Laboral;2018;11;Novembre;21;Tarda;20;No és causa del  vianant;Ciclomotor;Dona;27;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;429982.1  ;4580949.86;2.161.573;41.375.178
2018S008915    ;9;Sant Andreu;62;el Congrés i els Indians;308902;Ramon Albó                                        ;71-73     ;Dimecres;Dc;Laboral;2018;11;Novembre;21;Tarda;21;No és causa del  vianant;Ciclomotor;Dona;26;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;431329.55 ;4586733.17;2.177.028;41.427.383
2018S008917    ;2;Eixample;8;l'Antiga Esquerra de l'Eixample;110304;Aragó / Doctor Letamendi                          ;;Dimecres;Dc;Laboral;2018;11;Novembre;21;Tarda;21;No és causa del  vianant;Motocicleta;Dona;50;Passatger;Desconegut;Ferit lleu: Hospitalització fins a 24h;429880.4  ;4582443.91;2.160.184;41.388.625
2018S008917    ;2;Eixample;8;l'Antiga Esquerra de l'Eixample;110304;Aragó / Doctor Letamendi                          ;;Dimecres;Dc;Laboral;2018;11;Novembre;21;Tarda;21;No és causa del  vianant;Motocicleta;Home;25;Passatger;Desconegut;Ferit lleu: Amb assistència sanitària en lloc d'accident;429880.4  ;4582443.91;2.160.184;41.388.625
2018S008917    ;2;Eixample;8;l'Antiga Esquerra de l'Eixample;110304;Aragó / Doctor Letamendi                          ;;Dimecres;Dc;Laboral;2018;11;Novembre;21;Tarda;21;No és causa del  vianant;Motocicleta;Home;29;Conductor;Presentat;Ferit lleu: Amb assistència sanitària en lloc d'accident;429880.4  ;4582443.91;2.160.184;41.388.625
2018S008917    ;2;Eixample;8;l'Antiga Esquerra de l'Eixample;110304;Aragó / Doctor Letamendi                          ;;Dimecres;Dc;Laboral;2018;11;Novembre;21;Tarda;21;No és causa del  vianant;Motocicleta;Home;61;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;429880.4  ;4582443.91;2.160.184;41.388.625
2018S008918    ;2;Eixample;6;la Sagrada Família;292201;Rosselló                                          ;3X        ;Dimecres;Dc;Laboral;2018;11;Novembre;21;Tarda;20;No és causa del  vianant;Motocicleta;Home;27;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;428445.42 ;4581801.75;2.143.098;41.382.715
2018S008919    ;7;Horta-Guinardó;40;Montbau;24100;Joan Sales                                        ;6;Dimecres;Dc;Laboral;2018;11;Novembre;21;Tarda;18;No és causa del  vianant;Motocicleta;Dona;43;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;428540.66 ;4587361.17;214.358;41.432.795
2018S008919    ;7;Horta-Guinardó;40;Montbau;24100;Joan Sales                                        ;;Dimecres;Dc;Laboral;2018;11;Novembre;21;Tarda;18;No és causa del  vianant;Motocicleta;Home;43;Conductor;Presentat;Ferit lleu: Amb assistència sanitària en lloc d'accident;428540.66 ;4587361.17;214.358;41.432.795
2018S008920    ;6;Gràcia;31;la Vila de Gràcia;176700;Martí / Escorial                                  ;;Dijous;Dj;Laboral;2018;11;Novembre;22;Matí;7;No és causa del  vianant;Bicicleta;Dona;31;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;429850.4  ;4584719;2.159.561;41.409.114
2018S008921    ;2;Eixample;9;la Nova Esquerra de l'Eixample;287201;Entença / Provença                                ;;Dijous;Dj;Laboral;2018;11;Novembre;22;Matí;8;No és causa del  vianant;Bicicleta;Dona;47;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;428690.81 ;4581838.58;2.146.028;41.383.069
2018S008922    ;9;Sant Andreu;59;el Bon Pastor;179504;B-10 (Llobregat)                                  ;S30       ;Dimecres;Dc;Laboral;2018;11;Novembre;21;Matí;13;No és causa del  vianant;Turisme;Home;49;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;433587.74 ;4588759.27;2.203.828;41.445.821
2018S008923    ;2;Eixample;8;l'Antiga Esquerra de l'Eixample;18505;Aragó / Muntaner                                  ;;Dijous;Dj;Laboral;2018;11;Novembre;22;Matí;8;No és causa del  vianant;Motocicleta;Dona;49;Conductor;Presentat;Ferit lleu: Amb assistència sanitària en lloc d'accident;429735.29 ;4582301.52;2.158.465;4.138.733
2018S008924    ;2;Eixample;9;la Nova Esquerra de l'Eixample;100800;Diputació                                         ;25;Dijous;Dj;Laboral;2018;11;Novembre;22;Matí;9;No és causa del  vianant;Motocicleta;Dona;26;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;429175.37 ;4581395.91;2.151.874;41.379.125
2018S008925    ;10;Sant Martí;64;el Camp de l'Arpa del Clot;289105;Rosselló / Dos de Maig                            ;;Dijous;Dj;Laboral;2018;11;Novembre;22;Matí;9;No és causa del  vianant;Furgoneta;Dona;82;Vianant;Desconegut;Ferit lleu: Hospitalització fins a 24h;431461.64 ;4584743.79;2.178.834;41.409.476
2018S008926    ;4;Les Corts;19;les Corts;330800;Reina Maria Cristina                              ;1;Dijous;Dj;Laboral;2018;11;Novembre;22;Matí;8;No és causa del  vianant;Motocicleta;Dona;50;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;427079.29 ;4582470.3 ;212.668;41.388.614
2018S008927    ;3;Sants-Montjuïc;11;el Poble-sec;198702;Reina Maria Cristina / Rius i Taulet              ;;Dijous;Dj;Laboral;2018;11;Novembre;22;Matí;11;No és causa del  vianant;Motocicleta;Home;49;Conductor;Presentat;Ferit lleu: Amb assistència sanitària en lloc d'accident;429128.42 ;4580567.28;215.141;41.371.657
2018S008928    ;3;Sants-Montjuïc;11;el Poble-sec;213307;Miramar                                           ;45;Dijous;Dj;Laboral;2018;11;Novembre;22;Matí;12;Creuar per fora pas de vianants;Motocicleta;Dona;41;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;430431.23 ;4580355.21;2.167.011;41.369.861
2018S008929    ;4;Les Corts;21;Pedralbes;148500;Diagonal                                          ;694-696   ;Dijous;Dj;Laboral;2018;11;Novembre;22;Matí;12;No és causa del  vianant;Motocicleta;Home;52;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;425819.56 ;4582083.33;2.111.662;41.385.013
2018S008930    ;7;Horta-Guinardó;41;la Vall d'Hebron;700830;Estatut de Catalunya                              ;31;Dijous;Dj;Laboral;2018;11;Novembre;22;Matí;13;No és causa del  vianant;Motocicleta;Home;44;Conductor;Presentat;Ferit greu: hospitalització superior a 24h;429307.23 ;4587291.21;2.152.762;41.432.233
2018S008932    ;2;Eixample;7;la Dreta de l'Eixample;169409;Gràcia                                            ;42;Dijous;Dj;Laboral;2018;11;Novembre;22;Matí;13;No és causa del  vianant;Autobús;Dona;42;Conductor;Presentat;Ferit lleu: Amb assistència sanitària en lloc d'accident;430408.41 ;4582738.22;2.166.465;41.391.322
2018S008932    ;2;Eixample;7;la Dreta de l'Eixample;169409;Gràcia                                            ;;Dijous;Dj;Laboral;2018;11;Novembre;22;Matí;13;No és causa del  vianant;Autobús;Dona;76;Passatger;Desconegut;Ferit lleu: Hospitalització fins a 24h;430408.41 ;4582738.22;2.166.465;41.391.322
2018S008933    ;10;Sant Martí;71;Provençals del Poblenou;267907;Diagonal / Provençals                             ;;Dissabte;Ds;Laboral;2018;11;Novembre;17;Tarda;20;No és causa del  vianant;Bicicleta;Home;78;Vianant;Desconegut;Ferit lleu: Hospitalització fins a 24h;433842.23 ;4584604.15;220.733;41.408.418
2018S008934    ;10;Sant Martí;64;el Camp de l'Arpa del Clot;105304;Rosselló / Dos de Maig                            ;;Dijous;Dj;Laboral;2018;11;Novembre;22;Tarda;16;No és causa del  vianant;Motocicleta;Home;33;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;431461.64 ;4584743.79;2.178.834;41.409.476
2018S008935    ;7;Horta-Guinardó;35;el Guinardó;364506;Varsòvia / Vinyals                                ;;Dijous;Dj;Laboral;2018;11;Novembre;22;Tarda;15;No és causa del  vianant;Motocicleta;Home;22;Conductor;Presentat;Ferit lleu: Amb assistència sanitària en lloc d'accident;431098.96 ;4586005.78;2.174.351;41.420.811
2018S008936    ;9;Sant Andreu;57;la Trinitat Vella;701446;Favència                                          ;411;Dijous;Dj;Laboral;2018;11;Novembre;22;Tarda;16;No és causa del  vianant;Motocicleta;Home;46;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;432355.45 ;4588927.41;2.189.059;41.447.232
2018S008937    ;2;Eixample;7;la Dreta de l'Eixample;100800;Catalunya / Consell de Cent                       ;;Dijous;Dj;Laboral;2018;11;Novembre;22;Tarda;19;No és causa del  vianant;Turisme;Home;61;Vianant;Desconegut;Ferit lleu: Hospitalització fins a 24h;430250.13 ;4582619.68;2.164.585;41.390.241
2018S008938    ;4;Les Corts;20;la Maternitat i Sant Ramon;247353;Diagonal                                          ;682;Dijous;Dj;Laboral;2018;11;Novembre;22;Tarda;17;No és causa del  vianant;Furgoneta;Home;33;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;426782.36 ;4582401.81;2.123.137;4.138.797
2018S008938    ;4;Les Corts;20;la Maternitat i Sant Ramon;247353;Diagonal                                          ;;Dijous;Dj;Laboral;2018;11;Novembre;22;Tarda;17;No és causa del  vianant;Turisme;Dona;52;Conductor;Presentat;Ferit lleu: Rebutja assistència sanitària;426782.36 ;4582401.81;2.123.137;4.138.797
