Movie_Id,Year,Name,time,type,rate,votes
14502,2005.0,Naked Fame,,,,
14503,1986.0,Wanted Dead or Alive,106 min,movie,6.0,"4,146"
14504,1986.0,Manhunter,120 min,movie,7.2,"62,317"
14505,1994.0,The War,126 min,movie,6.8,"11,752"
14506,1983.0,Doctor Who: The Five Doctors,,,,
14507,1999.0,Any Given Sunday,162 min,movie,6.9,"109,481"
14508,2004.0,Changing Rooms: Trust Me,,,,
14509,2002.0,UK/DK: A Film About Punks and Skinheads,,,,
14510,2000.0,Tell Me Something,,,,
14511,1964.0,Topkapi,120 min,movie,7.0,"7,923"
14512,1956.0,Love Me Tender,89 min,movie,6.2,"3,433"
14513,1996.0,Daylight,114 min,movie,5.9,"63,513"
14514,2002.0,Tokyo Underground,24 min,series,6.9,48
14515,1961.0,The Andy Griffith Show: Season 2,,,,
14516,2000.0,Rockapella,,,,
14517,1999.0,Robert Rauschenberg: Inventive Genius,,,,
14518,2005.0,WWE: Unforgiven 2005,,,,
14519,1999.0,Saturday Night Live: 25th Anniversary,,,,
14520,1986.0,Vamp,93 min,movie,5.9,"4,601"
14521,2001.0,Roswell: Season 3,,,,
14522,1992.0,Blame It on the Bellboy,78 min,movie,5.6,"2,337"
14523,1969.0,Coming Apart,110 min,movie,7.0,334
14524,1971.0,The Brady Bunch: Season 3,,,,
14525,1970.0,Little Big Man,139 min,movie,7.6,"31,694"
14526,2003.0,Coral Reef Adventure,45 min,movie,7.0,518
14527,2001.0,Hannibal,131 min,movie,6.8,"244,136"
14528,2002.0,Eight Legged Freaks,99 min,movie,5.4,"51,295"
14529,2002.0,Once Upon a Time in the Midlands,104 min,movie,6.2,"4,022"
14530,1989.0,Hitcher in the Dark,,,,
14531,2002.0,Equilibrium,107 min,movie,7.4,"303,279"
14532,2003.0,New Suit,,,,
14533,2002.0,The Office: Series 2,,,,
14534,1995.0,Roommates,108 min,movie,6.4,"1,654"
14535,1994.0,From Beijing with Love,84 min,movie,7.2,"5,076"
14536,1993.0,Inspector Morse 12: Infernal Serpent,,,,
14537,1989.0,Garfield and Friends: Vol. 3,,,,
14538,2003.0,How to Lose a Guy in 10 Days,116 min,movie,6.4,"200,281"
14539,2000.0,Groove,86 min,movie,6.6,"3,917"
14540,2001.0,Bear in the Big Blue House: Visiting the Doctor with Bear,,,,
14541,2000.0,Dracula 2000,99 min,movie,4.9,"31,262"
14542,2000.0,A Time for Dancing,,,,
14543,2001.0,Janet Jackson: Design of a Decade,,,,
14544,2004.0,Mana: Beyond Belief,92 min,movie,6.4,56
14545,2004.0,King Arthur,126 min,movie,6.3,"156,171"
14546,2004.0,Lipstick & Dynamite,83 min,movie,6.9,305
14547,1969.0,Ring of Bright Water,107 min,movie,7.1,"1,339"
14548,1992.0,Amityville 1992: It's About Time,95 min,movie,4.5,"2,183"
14549,2003.0,Last Life in the Universe,112 min,movie,7.5,"10,658"
14550,1994.0,The Shawshank Redemption: Special Edition,,,,
14551,2001.0,Happy Campers,94 min,movie,5.5,"2,564"
14552,1999.0,To Walk with Lions,108 min,movie,6.9,773
14553,1978.0,Les Miserables,150 min,movie,7.3,"1,466"
14554,1965.0,In Harm's Way,165 min,movie,7.3,"7,671"
14555,1982.0,Parasite,85 min,movie,3.9,"2,037"
14556,1997.0,Mission to Mir: IMAX,,,,
14557,2005.0,Fraggle Rock: Live by the Rule of the Rock,,,,
14558,2004.0,Breaking Vegas,120 min,movie,7.2,201
14559,2001.0,Alice in Chains: Music Bank: The Videos,,,,
14560,1950.0,Kon-Tiki,77 min,movie,8.0,"2,191"
14561,1999.0,Superman: The Lost Episodes,,,,
14562,1966.0,Green Acres: Season 2,,,,
14563,2002.0,Chrysanthemum and More Kevin Henkes Stories,,,,
14564,1995.0,Balto,78 min,movie,7.1,"38,098"
14565,1971.0,Two English Girls,130 min,movie,7.4,"4,280"
14566,2005.0,Spider-Man: The Venom Saga,,,,
14567,1959.0,Ben-Hur: Collector's Edition: Bonus Material,,,,
14568,1991.0,New Jack City: Special Edition,,,,
14569,1963.0,Judy Garland: Live at the London Palladium,,,,
14570,2003.0,Pride Fighting Championships: Bushido 1,,,,
14571,1999.0,Toy Story 2,92 min,movie,7.9,"504,561"
14572,2000.0,Fake,3 min,movie,,
14573,1972.0,Baron Blood,90 min,movie,6.0,"2,967"
14574,1998.0,You've Got Mail,119 min,movie,6.6,"185,406"
14575,1970.0,Quiet Days in Clichy,100 min,movie,5.3,810
14576,2003.0,DysFunktional Family,89 min,movie,6.7,815
14577,1970.0,The Private Life of Sherlock Holmes,125 min,movie,7.1,"9,936"
14578,1952.0,The Greatest Show on Earth,152 min,movie,6.6,"12,073"
14579,2002.0,Kung Pow: Enter the Fist,81 min,movie,6.2,"42,435"
14580,2001.0,Shake It All About,,,,
14581,2004.0,Magic Kitchen,105 min,movie,5.4,449
14582,2000.0,Best of Travels in Europe with Rick Steves: British Isles,,,,
14583,2003.0,Peacemaker,,,,
14584,1999.0,South Park: Bigger,81 min,movie,7.7,"187,437"
14585,2004.0,Reconstruction,,,,
14586,2000.0,Pandaemonium,124 min,movie,6.5,760
14587,2001.0,Asoka,,,,
14588,2003.0,Bob Marley: Spiritual Journey,,,,
14589,1961.0,Top Cat: The Complete Series,,,,
14590,1995.0,Die Hard With a Vengeance,128 min,movie,7.6,"353,083"
14591,1998.0,Battle Athletes Victory: Vol. 7: The Last Dance,,,,
14592,1991.0,Benjamin's Woman,,,,
14593,1993.0,My Life,117 min,movie,6.8,"10,130"
14594,1996.0,Dragon from Shaolin,89 min,movie,5.4,144
14595,1979.0,Baaton Baaton Mein,,,,
14596,2002.0,The Outsider,119 min,movie,6.8,"1,841"
14597,2003.0,Aquanoids,78 min,movie,2.2,454
14598,2004.0,Late Night with Conan O'Brien 10th Anniversary Special,,,,
14599,1965.0,The Shop on Main Street,128 min,movie,8.2,"7,536"
14600,2003.0,Aileen: Life and Death of a Serial Killer,93 min,movie,7.1,"6,105"
14601,1971.0,Harold and Maude,91 min,movie,7.9,"67,494"
14602,1995.0,Sabrina,127 min,movie,6.3,"34,919"
14603,1979.0,Time After Time,112 min,movie,7.1,"14,669"
14604,2000.0,The St. Francisville Experiment,79 min,movie,4.2,"1,439"
14605,2002.0,Hum Kisise Kum Nahin,,,,
14606,2002.0,Analyze That,96 min,movie,5.9,"80,217"
14607,1965.0,The Three Stooges: The Outlaws Is Coming,,,,
14608,2005.0,Power Rangers S.P.D.,22 min,series,6.3,"1,828"
14609,2004.0,NFL: History of the Philadelphia Eagles,,,,
14610,1998.0,Cartoon Crazys Kids' All Time Favorites,,,,
14611,1941.0,Birth of the Blues / Blue Skies: Double Feature,,,,
14612,1960.0,Jazz Casual: Basie,,,,
14613,2003.0,Valentin,,,,
14614,2003.0,Gate Keepers 21,,,,
14615,2001.0,Abraham and Mary Lincoln: A House Divided: American Experience,,,,
14616,1973.0,White Lightning,101 min,movie,6.4,"3,647"
14617,1965.0,The Three Stooges Cartoons,,,,
14618,1998.0,The Truman Show,103 min,movie,8.1,"881,234"
14619,1996.0,Rodgers & Hammerstein: The Sound of Movies,100 min,movie,7.9,82
14620,1993.0,Flight of the Innocent,,,,
14621,2001.0,Shrek (Full-screen),,,,
14622,1994.0,The Gambler V: Playing for Keeps,,,,
14623,1971.0,Godzilla vs. Hedorah,85 min,movie,6.1,"4,270"
14624,1981.0,Body Heat,113 min,movie,7.4,"29,409"
14625,2003.0,Good Charlotte: Video Collection,,,,
14626,2004.0,Vampires: Out for Blood,,,,
14627,1963.0,Fractured Flickers,30 min,series,8.2,141
14628,1976.0,Cannonball,93 min,movie,5.5,"4,039"
14629,1974.0,The Sugarland Express,110 min,movie,6.8,"14,621"
14630,2004.0,Yes: 35th Anniversary Concert: Songs from Tsongas,,,,
14631,2001.0,Scooby-Doo and the Cyber Chase,74 min,movie,7.0,"5,682"
14632,1987.0,Roy Orbison: Black & White Night,,,,
14633,1986.0,The Last Days of Frank & Jesse James,,,,
14634,1999.0,The Wood,106 min,movie,7.0,"7,981"
14635,1998.0,In the Footsteps of Alexander the Great,240 min,series,8.5,356
14636,1945.0,Sherlock Holmes: In Pursuit to Algiers,,,,
14637,1989.0,Jesus of Montreal,120 min,movie,7.5,"6,565"
14638,1994.0,The Shawshank Redemption: Special Edition: Bonus Material,,,,
14639,2000.0,Passion of Mind,105 min,movie,5.5,"3,087"
14640,2002.0,Rugrats: Mysteries,,,,
14641,2003.0,NFL Films: Ice Bowl / Green Bay Packers History,,,,
14642,1952.0,High Noon,85 min,movie,7.9,"93,657"
14643,2004.0,3: The Dale Earnhardt Story,92 min,movie,6.9,"1,518"
14644,2004.0,The Stepford Wives,93 min,movie,5.3,"58,442"
14645,1997.0,Behind the Lines,96 min,movie,7.1,"2,098"
14646,1989.0,Pet Sematary,103 min,movie,6.6,"90,631"
14647,2001.0,The Quickie,99 min,movie,5.8,767
14648,2003.0,Finding Nemo (Full-screen),,,,
14649,1997.0,Nazi Medicine / The Cross and the Star: Double Feature,,,,
14650,2000.0,Dr. Bell and Mr. Doyle: The Dark Beginnings of Sherlock Holmes,,,,
14651,1999.0,Himalaya,108 min,movie,7.5,"4,937"
14652,1985.0,Desperately Seeking Susan,104 min,movie,6.0,"19,978"
14653,1993.0,Made in America,111 min,movie,5.1,"15,170"
14654,1991.0,Bugsy,136 min,movie,6.8,"24,823"
14655,1978.0,The Billion Dollar Hobo,,,,
14656,2000.0,Poirot: Lord Edgware Dies,,,,
14657,1992.0,Tetsuo: The Iron Man,,,,
14658,2000.0,Wrestlemania Anthology: Vol. 4,,,,
14659,2005.0,Pokemon: Destiny Deoxys,,,,
14660,1998.0,The Waterboy,90 min,movie,6.1,"143,144"
14661,2001.0,Samurai Jack: Season 1,,,,
14662,2001.0,Suspended Animation,114 min,movie,5.3,471
14663,1989.0,Three Fugitives,96 min,movie,6.2,"10,153"
14664,1986.0,Labyrinth,101 min,movie,7.4,"118,946"
14665,1969.0,Benny Hill: Complete and Unadulterated: The Naughty Early Years: Set 3,,,,
14666,1956.0,The Wrong Man,105 min,movie,7.4,"23,993"
14667,1989.0,Field of Dreams,107 min,movie,7.5,"103,434"
14668,2001.0,The Feast of All Saints,140 min,movie,6.7,651
14669,1974.0,Harry and Tonto,115 min,movie,7.4,"4,880"
14670,1989.0,Batman,126 min,movie,7.5,"326,682"
14671,2004.0,Downfall,156 min,movie,8.2,"317,971"
14672,1976.0,Grizzly,91 min,movie,5.3,"3,654"
14673,2000.0,Skipped Parts,100 min,movie,6.3,"3,129"
14674,2000.0,Sonic Impact,,,,
14675,2004.0,Murder,130 min,movie,5.4,"3,463"
14676,2003.0,Tere Naam: The Movie,,,,
14677,1987.0,I'll Take Manhattan,375 min,series,7.0,303
14678,1990.0,Inspector Alleyn Mysteries: Set 1,,,,
14679,1999.0,Donna Summer: Live and More Encore,90 min,movie,7.8,81
14680,2003.0,Zameen,154 min,movie,5.3,"1,278"
14681,1990.0,Paris Is Burning,71 min,movie,8.2,"11,255"
14682,1995.0,Eternal Evil of Asia,89 min,movie,6.1,403
14683,2002.0,Elaine Stritch: At Liberty,140 min,movie,8.7,259
14684,1997.0,Chick Corea & Friends: Live,,,,
14685,1963.0,Irma La Douce,147 min,movie,7.4,"16,213"
14686,1999.0,The White Pony,93 min,movie,5.7,164
14687,1915.0,Chaplin's Essanay Comedies: Vol. 2,,,,
14688,1962.0,David and Lisa,95 min,movie,7.2,"2,414"
14689,1952.0,Son of Paleface,95 min,movie,7.0,"1,953"
14690,2001.0,Fast Sofa,109 min,movie,4.8,775
14691,1999.0,The Matrix,136 min,movie,8.7,"1,597,196"
14692,1919.0,Chaplin: The Collection: Vol. 1,,,,
14693,2003.0,Colour of the Truth,104 min,movie,6.5,598
14694,1937.0,Topper / Topper Returns: Double Feature,,,,
14695,2003.0,Brother Bear: On My Way: Sing-Along Songs,,,,
14696,2002.0,ABBA: The Winner Takes It All,,,,
14697,1997.0,Pervirella,92 min,movie,4.2,239
14698,2002.0,White Oleander,109 min,movie,7.1,"28,908"
14699,1999.0,Harem,125 min,movie,6.2,"2,542"
14700,2001.0,A.K.A. Cassius Clay,,,,
14701,1996.0,Dragon Ball Z: Great Saiyaman: Declaration,,,,
14702,1967.0,Guess Who's Coming to Dinner,108 min,movie,7.8,"36,982"
14703,2004.0,ABBA: Super Troupers,,,,
14704,1948.0,The Red Shoes,135 min,movie,8.1,"28,672"
14705,1996.0,Tai Chi 2,,,,
14706,1993.0,Mystery Science Theater 3000: Gunslinger,,,,
14707,2002.0,1 Giant Leap,155 min,movie,7.6,358
14708,2004.0,BET 4 Play: Rhapsody,,,,
14709,1988.0,Star Trek: The Next Generation: Season 2,,,,
14710,2004.0,The Very Best of Ghost Hunters: Vol. 1: Most Bizarre Episodes & Scariest Moments,,,,
14711,2000.0,Cowboys and Angels,97 min,movie,6.0,454
14712,2001.0,Tomb Raider,100 min,movie,5.8,"191,831"
14713,1988.0,Off Limits,102 min,movie,6.2,"2,472"
14714,2004.0,Gone Dark,,,,
14715,2000.0,William Gibson: No Maps For These Territories,,,,
14716,1959.0,Pillow Talk,102 min,movie,7.4,"14,699"
14717,2000.0,Confusion of Genders,94 min,movie,6.3,916
14718,2002.0,XXX: Special Edition,,,,
14719,1957.0,Sweet Smell of Success,96 min,movie,8.1,"25,824"
14720,1950.0,Fancy Pants,92 min,movie,6.6,"1,084"
14721,1998.0,The Bird People in China,118 min,movie,7.6,"4,231"
14722,2002.0,Bug,86 min,movie,7.1,"1,066"
14723,2002.0,Darkness,88 min,movie,5.5,"18,420"
14724,1957.0,Sayonara,147 min,movie,7.1,"5,691"
14725,1999.0,Austin Powers: The Spy Who Shagged Me,95 min,movie,6.6,"210,919"
14726,2000.0,Piano Grand: A Smithsonian Celebration,,,,
14727,1975.0,The Eiger Sanction,129 min,movie,6.4,"16,630"
14728,1950.0,Quicksand,79 min,movie,6.6,"1,770"
14729,2004.0,Smallville: Season 4,,,,
14730,1949.0,Young Man with a Horn,,,,
14731,1993.0,The Good Son,87 min,movie,6.4,"35,001"
14732,1999.0,Butterfly,96 min,movie,7.6,"7,919"
14733,1994.0,Chasers,102 min,movie,5.1,"5,338"
14734,1996.0,One Fine Day,108 min,movie,6.5,"41,776"
14735,2001.0,Autumn Spring,100 min,movie,7.6,"1,661"
14736,1986.0,Amazons,76 min,movie,4.5,425
14737,2002.0,The Sweetest Thing,84 min,movie,5.2,"53,260"
14738,2002.0,Formula 51,,,,
14739,2005.0,Martha Stewart Holidays: Classic Thanksgiving,,,,
14740,1998.0,Seamless,,,,
14741,1957.0,A Face in the Crowd,126 min,movie,8.2,"12,818"
14742,2000.0,The X-Files: Season 2,,,,
14743,2004.0,Short Cut to Nirvana,85 min,movie,7.3,132
14744,1989.0,The Phantom of the Opera,93 min,movie,5.5,"3,551"
14745,1998.0,Dragon Ball Z: The World's Strongest,,,,
14746,2004.0,New Crouching Tiger,,,,
14747,1990.0,Creature Comforts,,,,
14748,2000.0,Scooby-Doo and the Alien Invaders,74 min,movie,6.8,"4,955"
14749,1980.0,Heartland,90 min,movie,8.5,85
14750,1978.0,Doctor Who: The Pirate Planet,,,,
14751,1991.0,Red Green: Stuffed and Mounted 3,,,,
14752,2001.0,Prison Song,94 min,movie,6.4,489
14753,1998.0,Dil Se,163 min,movie,7.6,"25,608"
14754,1999.0,Pokemon: The First Movie,,,,
14755,1999.0,The Blair Witch Project,81 min,movie,6.5,"223,349"
14756,1987.0,White Water Summer,90 min,movie,6.2,"4,816"
14757,2005.0,Palindromes,,,,
14758,1999.0,My Favorite Broadway: The Leading Ladies,,,,
14759,2002.0,K-19: The Widowmaker,138 min,movie,6.7,"57,697"
14760,1998.0,Kissing a Fool,93 min,movie,5.6,"4,690"
14761,1993.0,Visions of Light,,,,
14762,2005.0,Devour,90 min,movie,4.8,"4,512"
14763,1998.0,Everest: The Death Zone,60 min,movie,7.4,101
14764,1958.0,The Defiant Ones,96 min,movie,7.6,"12,384"
14765,1993.0,Surgeon,,movie,,
14766,1998.0,Andrew Lloyd Webber: The Royal Albert Hall Celebration,,,,
14767,1981.0,Graduation Day,96 min,movie,4.8,"3,153"
14768,2002.0,Nine Inch Nails: And All That Could Have Been,,,,
14769,1999.0,Cotton Mary,124 min,movie,5.3,444
14770,1957.0,The Prince and the Showgirl,115 min,movie,6.5,"7,103"
14771,1993.0,32 Short Films About Glenn Gould,,,,
14772,1996.0,Zion Canyon: Treasure of the Gods: IMAX,,,,
14773,2004.0,Coupling: Season 4: Bonus Material,,,,
14774,1973.0,Female Vampire,72 min,movie,4.8,"1,626"
14775,2003.0,Vicious,90 min,movie,2.5,216
14776,1956.0,The Ten Commandments,220 min,movie,7.8,"59,561"
14777,1992.0,Eric Clapton Unplugged,,,,
14778,1941.0,The Shanghai Gesture,95 min,movie,6.8,"2,311"
14779,1986.0,The Mission: Special Edition,,,,
14780,1988.0,Beetlejuice,92 min,movie,7.5,"246,969"
14781,2004.0,"Ron White: They Call Me ""Tater Salad""",56 min,movie,7.5,"1,274"
14782,2000.0,The Book of Pooh: Stories From the Heart,,,,
14783,1998.0,A Town Has Turned to Dust,90 min,movie,5.2,158
14784,2001.0,Picture Claire,91 min,movie,5.5,987
14785,1987.0,Big Bad Mama 2,,,,
14786,1974.0,Female Trouble,89 min,movie,7.3,"7,567"
14787,1969.0,The Assassination Bureau,110 min,movie,6.5,"2,125"
14788,1960.0,G.I. Blues,104 min,movie,6.3,"3,037"
14789,1930.0,The Big Trail,125 min,movie,7.2,"3,143"
14790,2003.0,Motley Crue: Greatest Video Hits,,movie,8.3,108
14791,2003.0,Trailer Park Boys: Season 3,,,,
14792,2004.0,CIA: Shocking Stories Behind the Headlines,,,,
14793,1991.0,The Comfort of Strangers,,,,
14794,2002.0,Fubar: The Movie,,,,
14795,1996.0,Celtic Pride,91 min,movie,5.3,"9,338"
14796,1990.0,Avalon,128 min,movie,7.2,"5,453"
14797,2002.0,The Vector File,92 min,movie,4.6,413
14798,1997.0,Masters of Russian Animation #4,,,,
14799,1997.0,Mystery Science Theater 3000: Space Mutiny,,,,
14800,1997.0,A Touch of Frost: Season 5,,,,
14801,1992.0,Highlander: Season 1,,,,
14802,1999.0,Bob Marley & the Wailers: Catch a Fire,60 min,movie,7.1,170
14803,2004.0,Donnie McClurkin Story: From Darkness to Light,95 min,movie,7.9,15
14804,1980.0,Brubaker,131 min,movie,7.2,"15,118"
14805,2005.0,National Geographic: China's Lost Girls,,,,
14806,2001.0,Angel: Season 3,,,,
14807,1997.0,Sharpe 13: Sharpe's Justice,,,,
14808,2004.0,Viva La Bam: Seasons 2 and 3,,,,
14809,1966.0,Walk,114 min,movie,6.7,"3,537"
14810,2000.0,Dolphins: IMAX,,,,
14811,2000.0,St. Patrick: The Irish Legend,100 min,movie,5.2,233
14812,1989.0,Traffik,315 min,series,8.4,"1,383"
14813,1991.0,The Rapture,100 min,movie,6.2,"4,619"
14814,1995.0,Bloodfist 7: Manhunt,,,,
14815,1968.0,Hang 'Em High,114 min,movie,7.0,"33,290"
14816,1983.0,The Entity,,,,
14817,2003.0,My Big Fat Greek Life: The Entire Series,,,,
14818,1993.0,Chef!: Series 1,,,,
14819,2001.0,Thomas & Friends: Best of Percy,,,,
14820,1997.0,Deconstructing Harry,96 min,movie,7.4,"40,825"
14821,1977.0,The American Friend,125 min,movie,7.4,"12,862"
14822,1997.0,Anastasia,94 min,movie,7.1,"107,184"
14823,1994.0,Cracker: Series 3,,,,
14824,1998.0,Battle Athletes Victory: Vol. 1: Training,,,,
14825,1975.0,The Man Who Would Be King,129 min,movie,7.8,"42,380"
14826,1984.0,Secret Honor,90 min,movie,7.3,"2,481"
14827,1999.0,For Love of the Game,137 min,movie,6.6,"30,344"
14828,1937.0,Grand Illusion,,,,
14829,2004.0,The United States of Leland,,,,
14830,2000.0,The Circle,90 min,movie,7.4,"5,435"
14831,2001.0,Steve Harvey: One Man,57 min,movie,6.2,5
14832,1983.0,Under Fire,128 min,movie,7.0,"6,556"
14833,1993.0,Puppetmaster,142 min,movie,7.2,"1,528"
14834,1958.0,Leonard Bernstein's Young People's Concerts,,,,
14835,1997.0,Stephen Hawking's Universe,360 min,series,8.3,960
14836,1988.0,Care Bears: Bears Share a Scare,88 min,movie,,
14837,2004.0,Samaritan Girl,95 min,movie,7.1,"12,690"
14838,2004.0,Petite Princess Yucie,,,,
14839,1949.0,Jolson Sings Again,96 min,movie,6.7,558
14840,2002.0,Get a Clue,83 min,movie,5.1,"5,649"
14841,2000.0,Final Encounter,,,,
14842,2004.0,Stage Beauty,106 min,movie,7.1,"9,652"
14843,2003.0,Secondhand Lions: Bonus Material,,,,
14844,1988.0,Gotham,98 min,movie,6.3,762
14845,2004.0,Backlash 2004,,,,
14846,1922.0,Cyrano de Bergerac,,,,
14847,1994.0,Ellen: Season 2,,,,
14848,2000.0,Play It to the Bone,,,,
14849,1995.0,Man of the Year,86 min,movie,6.1,301
14850,1988.0,A Very British Coup,148 min,series,8.3,760
14851,1996.0,Jay Jay the Jet Plane: Supersonic Pals,,,,
14852,2000.0,The Contender,126 min,movie,6.9,"22,218"
14853,1951.0,The Browning Version,90 min,movie,8.2,"3,601"
14854,2004.0,Australia the Beautiful,,,,
14855,1992.0,Glengarry Glen Ross,100 min,movie,7.7,"92,083"
14856,1995.0,Dead Man Walking,122 min,movie,7.5,"85,581"
14857,2002.0,First Shot,92 min,movie,4.7,397
14858,1995.0,Babe,91 min,movie,6.7,"112,503"
14859,1986.0,The Return of Sherlock Holmes,60 min,series,8.7,"8,812"
14860,1988.0,Murphy Brown: Season 1,,,,
14861,2001.0,Bruce Lee's Jeet Kune Do,,,,
14862,1984.0,Once Upon a Time in America,229 min,movie,8.4,"294,678"
14863,1986.0,Entrails of a Beautiful Woman,68 min,movie,5.0,563
14864,2002.0,Garage Days,105 min,movie,5.9,"2,619"
14865,1996.0,Mary Reilly,108 min,movie,5.8,"13,619"
14866,2003.0,A Woman Hunted,,,,
14867,2000.0,King of the Jungle,87 min,movie,6.1,492
14868,2005.0,Lilo and Stitch 2,,,,
14869,1982.0,Blade Runner,117 min,movie,8.1,"663,604"
14870,1992.0,Sleepwalkers,91 min,movie,5.3,"19,423"
14871,1936.0,The Amazing Adventure,61 min,movie,6.3,"1,406"
14872,2001.0,Denise Austin: Power Yoga Plus,,,,
14873,1992.0,School Ties,106 min,movie,6.9,"21,324"
14874,1980.0,Spetters,120 min,movie,6.6,"4,617"
14875,2003.0,Baby Galileo: Discovering the Sky,30 min,movie,8.1,31
14876,2000.0,Hendrix,100 min,movie,5.5,823
14877,1985.0,Krush Groove,97 min,movie,6.5,"2,733"
14878,1997.0,Chachi 420,155 min,movie,7.4,"11,853"
14879,1999.0,Barney: Let's Play School,48 min,movie,3.7,19
14880,2000.0,Frozen in Fear,,,,
14881,2000.0,Anne of Green Gables: The Continuing Story,185 min,series,6.9,"4,079"
14882,2001.0,Session 9,97 min,movie,6.4,"51,118"
14883,1976.0,Best of The Muppet Show: Diana Ross / Brooke Shields / Rudolph Nuryev,,,,
14884,1998.0,Sweet Jane,83 min,movie,7.1,513
14885,2000.0,Caillou: Caillou's Summertime and Other Adventures,,,,
14886,1985.0,American Flyers,113 min,movie,6.4,"5,372"
14887,1998.0,Buttcrack,68 min,movie,3.2,525
14888,1996.0,Ayane's High Kick,,,,
14889,1995.0,Species,108 min,movie,5.8,"71,836"
14890,2004.0,Team America: World Police,98 min,movie,7.2,"155,589"
14891,2002.0,The Rutles 2: Can't Buy Me Lunch,,,,
14892,2003.0,Three Blind Mice,,,,
14893,1986.0,Girls School Screamers,80 min,movie,3.7,365
14894,1990.0,Problem Child / Problem Child 2,,,,
14895,1976.0,J.D.'s Revenge,96 min,movie,6.0,901
14896,2000.0,Michael Flatley: Gold,131 min,movie,7.6,56
14897,1998.0,Beast Wars Transformers: Season 3,,,,
14898,2003.0,Looney Tunes: Back in Action,91 min,movie,5.7,"31,352"
14899,1969.0,Dark Shadows: Vol. 18,,,,
14900,1993.0,George Balanchine's The Nutcracker,,,,
14901,1994.0,Guinevere,96 min,movie,5.0,216
14902,2004.0,Doggy Poo,30 min,movie,6.4,416
14903,2003.0,Warren Miller's: Ride,,,,
14904,2003.0,Rivers and Tides,,,,
14905,1978.0,Soap: Season 2,,,,
14906,1993.0,Linnea in Monet's Garden,30 min,movie,7.3,47
14907,2001.0,Kaze no Yojimbo,,,,
14908,1999.0,Mariah Carey: #1's,,,,
14909,1998.0,City of Angels,114 min,movie,6.7,"110,440"
14910,1995.0,Wild Bill,98 min,movie,5.9,"6,186"
14911,2002.0,The Shield: Season 1,,,,
14912,2001.0,Bad Guy,100 min,movie,6.8,"8,721"
14913,1999.0,Rocky Marciano,99 min,movie,6.6,899
14914,1988.0,A Soldier's Tale,,,,
14915,2005.0,Mail Order Wife,,,,
14916,2004.0,Dogville,,,,
14917,2000.0,The Dream Catcher,,,,
14918,2001.0,Gosford Park,131 min,movie,7.2,"77,187"
14919,2003.0,Grind,105 min,movie,6.0,"11,458"
14920,2003.0,Monsieur N.,120 min,movie,6.7,813
14921,2003.0,Rosenstrasse,136 min,movie,6.7,"2,208"
14922,1996.0,Boys Over Flowers,25 min,series,7.4,234
14923,1997.0,Campfire Tales,88 min,movie,5.9,"3,576"
14924,2001.0,Undeclared: The Complete Series,,,,
14925,1991.0,Flirting,99 min,movie,7.2,"5,472"
14926,2002.0,Baby Beethoven: Symphony of Fun,29 min,movie,7.3,24
14927,1974.0,Trial of Billy Jack,170 min,movie,4.7,"1,204"
14928,1989.0,Dead Poets Society,128 min,movie,8.1,"400,175"
14929,1995.0,Angela,99 min,movie,6.5,781
14930,1998.0,Pearl Jam: Single Video Theory,45 min,movie,8.4,794
14931,1987.0,Near Dark,94 min,movie,7.0,"31,611"
14932,1969.0,Saturday Morning with Sid & Marty Krofft,,,,
14933,1979.0,Magnificent Butcher,108 min,movie,7.3,"2,033"
14934,2003.0,The Bells of Innocence,,,,
14935,2001.0,The Luzhin Defence,,,,
14936,1990.0,Longtime Companion,,,,
14937,2000.0,Anna Karenina,360 min,series,7.2,488
14938,2003.0,Coldplay: Live 2003,130 min,movie,8.5,665
14939,1952.0,The White Sheik,83 min,movie,7.2,"4,839"
14940,2004.0,Without a Paddle,95 min,movie,5.9,"42,996"
14941,2000.0,Vandread,,series,7.1,810
14942,1995.0,Unzipped,73 min,movie,6.4,"1,013"
14943,1972.0,1776,141 min,movie,7.6,"7,341"
14944,2000.0,Run the Wild Fields,101 min,movie,7.1,634
14945,1967.0,Fathom,99 min,movie,5.8,"1,228"
14946,1988.0,Mobile Suit Gundam: Char's Counterattack,124 min,movie,7.4,"1,117"
14947,1995.0,Bombay,130 min,movie,8.1,"10,569"
14948,2003.0,Pearl Jam: Live at the Garden,190 min,movie,8.9,682
14949,2002.0,CKY2K,,,,
14950,1997.0,Keeping the Promise,95 min,movie,6.5,247
14951,1989.0,Urotsukidoji,108 min,movie,6.4,"2,793"
14952,1977.0,Martin,95 min,movie,7.1,"9,405"
14953,1986.0,Pretty in Pink,97 min,movie,6.8,"70,666"
14954,2004.0,Plain Truth,90 min,movie,6.5,864
14955,2004.0,Intermission,14 min,movie,7.4,36
14956,1990.0,Spandau Ballet: Live,96 min,movie,6.2,11
14957,2004.0,The Vault,180 min,movie,8.1,244
14958,1995.0,Fluke,96 min,movie,6.7,"6,294"
14959,1999.0,The Jack Bull,116 min,movie,6.9,"4,216"
14960,1986.0,Three Amigos,104 min,movie,6.5,"65,568"
14961,2003.0,Lord of the Rings: The Return of the King: Extended Edition,,,,
14962,1999.0,Kiss Toledo Goodbye,96 min,movie,4.9,487
14963,1979.0,Norma Rae,114 min,movie,7.3,"9,880"
14964,1954.0,Stranger from Venus,,,,
