Movie_Id,Year,Name,time,type,rate,votes,mean,med,mod
13918,1983.0,Nostalghia,,,,,3.633986928104575,4.0,5.0
13919,1999.0,The Charcoal People,,,,,3.0902255639097747,3.0,3.0
13920,1986.0,Legend: Bonus Material,,,,,3.3241525423728815,3.0,3.0
13921,2002.0,Searching for Debra Winger,100 min,movie,6.3,"1,007",3.0092753623188404,3.0,3.0
13922,2003.0,Little Britain: Series 1,,,,,3.7254901960784315,4.0,5.0
13923,2000.0,Cast Away,143 min,movie,7.8,"499,270",3.750781446074517,4.0,4.0
13924,2004.0,Slasher,85 min,movie,7.1,480,3.212987012987013,3.0,3.0
13925,1996.0,Joe's Apartment,80 min,movie,5.4,"12,227",2.728361458900381,3.0,3.0
13926,2002.0,The Real World: Las Vegas,,,,,3.1307385229540916,3.0,3.0
13927,2002.0,Door to Door,90 min,movie,7.9,"3,789",3.9492670636738434,4.0,4.0
13928,2003.0,Freddy vs. Jason: Bonus Material,,,,,2.8766233766233764,3.0,3.0
13929,2001.0,Pendulum,95 min,movie,4.5,337,2.3821138211382116,2.0,2.0
13930,2005.0,A Lot Like Love,107 min,movie,6.6,"65,951",3.5538048610765944,4.0,4.0
13931,2004.0,INXS: The Best of INXS: I'm Only Looking,,,,,3.467391304347826,4.0,4.0
13932,1999.0,Tom Sawyer,,,,,2.8322981366459627,3.0,3.0
13933,1998.0,Dream for an Insomniac,,,,,3.085616438356164,3.0,3.0
13934,1951.0,A Place in the Sun,122 min,movie,7.8,"18,897",3.6694624475791078,4.0,4.0
13935,1978.0,Enter the Fat Dragon,100 min,movie,6.8,610,2.7180851063829787,3.0,3.0
13936,1953.0,Call Me Madam,114 min,movie,7.0,"1,042",3.2751677852348995,3.0,3.0
13937,2002.0,The Short Films of David Lynch,97 min,movie,7.4,"3,006",3.3421052631578947,3.0,4.0
13938,1998.0,Futuresport,91 min,movie,4.1,"2,672",2.697829716193656,3.0,3.0
13939,1975.0,Jacob the Liar,,,,,3.107594936708861,3.0,3.0
13940,1969.0,Goodbye,155 min,movie,6.9,"3,018",3.016949152542373,3.0,3.0
13941,1993.0,This Boy's Life,115 min,movie,7.3,"44,729",3.598459316321618,4.0,4.0
13942,2001.0,Bullets of Love,,,,,2.864485981308411,3.0,3.0
13943,1989.0,The Heist,97 min,movie,6.2,663,2.8544600938967135,3.0,3.0
13944,1998.0,A Good Baby,,,,,2.9655172413793105,3.0,3.0
13945,2002.0,The Gatekeeper,103 min,movie,5.0,209,2.6755555555555555,3.0,3.0
13946,1990.0,Tales from the Crypt: Season 2,,,,,3.810725552050473,4.0,5.0
13947,2004.0,Mango Kiss,84 min,movie,4.7,367,2.4661458333333335,2.0,2.0
13948,1967.0,The Twilight Zone: Vol. 32,,,,,3.8838367076003983,4.0,5.0
13949,2001.0,Lexx: Series 4,,,,,3.328173374613003,4.0,4.0
13950,1995.0,Virtual Encounters,,,,,2.5217391304347827,3.0,3.0
13951,2002.0,Unchained Memories: Slave Narratives,,,,,3.801357186921653,4.0,4.0
13952,1993.0,Iria: Zeiram the Animation,162 min,movie,7.4,535,3.6782945736434107,4.0,4.0
13953,1999.0,Life Beyond Earth,,,,,3.2970479704797047,3.0,3.0
13954,2002.0,Deadly Species,90 min,movie,3.4,309,1.9005524861878453,2.0,1.0
13955,2005.0,The Jacket,103 min,movie,7.1,"105,902",3.2919081272084805,3.0,3.0
13956,2001.0,War Photographer,96 min,movie,8.0,"3,880",3.777058279370953,4.0,4.0
13957,1999.0,Profiler: Season 4,,,,,3.8556851311953353,4.0,5.0
13958,1998.0,Don't Tell Anyone,120 min,movie,6.8,"1,437",3.2889561270801817,3.0,3.0
13959,1994.0,The Crow,102 min,movie,7.6,"161,313",3.705409078553955,4.0,4.0
13960,1964.0,Zorba the Greek,142 min,movie,7.7,"19,624",3.8666666666666667,4.0,4.0
13961,1988.0,Wedding in Galilee,,,,,3.056338028169014,3.0,3.0
13962,2001.0,Dracula: The Dark Prince,,,,,2.972160356347439,3.0,3.0
13963,1989.0,The Karate Kid Part III / The Next Karate Kid,,,,,2.7559854267869537,3.0,3.0
13964,1957.0,Desk Set,103 min,movie,7.3,"7,322",3.9830647813219335,4.0,4.0
13965,1952.0,Dragnet,,,,,2.964179104477612,3.0,3.0
13966,1999.0,Bad Company,98 min,movie,6.5,651,2.75,3.0,3.0
13967,2001.0,Myths and Logic of Shaolin Kung Fu,,,,,3.4255014326647566,3.0,4.0
13968,1984.0,The Bostonians,122 min,movie,6.3,"1,625",2.8053691275167787,3.0,3.0
13969,2003.0,Patricia Routledge in Three Portraits,,,,,3.111111111111111,3.0,3.0
13970,2005.0,Man with the Screaming Brain,90 min,movie,5.6,"4,891",2.7268211920529803,3.0,3.0
13971,1946.0,The Strange Love of Martha Ivers / Kirk Douglas on Film: Double Feature,,,,,3.15625,3.0,3.0
13972,2000.0,The Films of Charles & Ray Eames,,,,,3.491467576791809,4.0,4.0
13973,2004.0,The Reckoning,,,,,3.0052960090788727,3.0,3.0
13974,1992.0,Poison Ivy,90 min,movie,5.4,"16,578",3.0528038713350414,3.0,3.0
13975,1972.0,Prime Cut,88 min,movie,6.8,"4,209",3.025139664804469,3.0,3.0
13976,1999.0,Final Voyage,95 min,movie,4.0,679,2.4838709677419355,2.0,3.0
13977,1966.0,To Sir,,,,,3.978367446991053,4.0,4.0
13978,1996.0,The Evening Star,129 min,movie,5.9,"3,991",3.2589257994411676,3.0,3.0
13979,1965.0,A Patch of Blue,105 min,movie,8.0,"6,948",3.8825404610102994,4.0,4.0
13980,2002.0,C.S. Lewis: The Magic Never Ends,,,,,3.5217391304347827,4.0,4.0
13981,1999.0,The Virgin Suicides,97 min,movie,7.2,"138,717",3.484795926930931,4.0,4.0
13982,1952.0,Casque d'Or,94 min,movie,7.7,"4,416",3.557377049180328,4.0,4.0
13983,2000.0,Survivor: Season 1: The Greatest and Most Outrageous Moments,,,,,2.936087295401403,3.0,3.0
13984,1996.0,Timelock,90 min,movie,2.8,346,1.9074074074074074,2.0,1.0
13985,2000.0,Christina Aguilera: My Reflection,52 min,movie,6.6,121,3.0,3.0,3.0
13986,1993.0,Just One of the Girls,91 min,movie,5.8,"1,424",2.723809523809524,3.0,3.0
13987,1996.0,Mad Dog Time,93 min,movie,5.5,"2,637",2.6013986013986012,3.0,3.0
13988,2005.0,Sex,98 min,movie,6.0,"3,128",2.2096774193548385,2.0,2.0
13989,2003.0,Queen: Greatest Video Hits 2,,movie,8.9,299,3.5757575757575757,4.0,4.0
13990,1997.0,The House of Yes,85 min,movie,6.6,"7,420",3.4917936001889243,4.0,4.0
13991,1976.0,Squirm,92 min,movie,4.8,"5,051",2.7605042016806722,3.0,3.0
13992,1995.0,The Peace Hotel,,,,,2.857142857142857,3.0,3.0
13993,1993.0,Babylon 5: The Gathering,,,,,4.010204081632653,4.0,5.0
13994,2004.0,Rides: Season 1,,,,,3.211267605633803,3.0,3.0
13995,2001.0,Violent Cop,,,,,3.203883495145631,3.0,3.0
13996,1979.0,When a Stranger Calls,97 min,movie,6.5,"8,964",3.3188686555598603,3.0,3.0
13997,1993.0,Bodies,95 min,movie,5.6,"2,052",2.9326923076923075,3.0,3.0
13998,1962.0,Mr. Hobbs Takes a Vacation,116 min,movie,6.9,"4,420",3.731707317073171,4.0,4.0
13999,1960.0,Toby Tyler,96 min,movie,7.0,808,3.3333333333333335,4.0,4.0
14000,1986.0,'Allo 'Allo!: Series 3,,,,,3.933333333333333,4.0,5.0
14001,2001.0,Puppetry of the Penis,,,,,2.7019089574155655,3.0,3.0
14002,1989.0,DeepStar Six,99 min,movie,5.3,"9,792",2.9191960623461854,3.0,3.0
14003,2004.0,Imaginary Heroes,111 min,movie,7.2,"9,244",3.2197281062282643,3.0,3.0
14004,1998.0,Leonard Bernstein: Reaching for the Note,,,,,3.5101214574898787,4.0,4.0
14005,2003.0,Dora the Explorer: Dora's Map Adventures,,,,,3.710691823899371,4.0,4.0
14006,1990.0,Loose Cannons,94 min,movie,4.9,"4,211",3.09720885466795,3.0,3.0
14007,2000.0,Tomie Replay,95 min,movie,5.4,578,2.9176470588235293,3.0,3.0
14008,1967.0,Dark Shadows: Vol. 5,,,,,3.766816143497758,4.0,5.0
14009,2001.0,Hell House,85 min,movie,6.8,"1,533",2.9172764874323893,3.0,3.0
14010,1994.0,Killing Zoe,,,,,3.457916145181477,4.0,4.0
14011,1994.0,Scooby-Doo in Arabian Nights,69 min,movie,5.8,"1,373",3.4893238434163703,4.0,5.0
14012,2000.0,Innocents,90 min,movie,4.7,469,2.3636363636363638,2.0,2.0
14013,1963.0,Tom Jones,129 min,movie,6.5,"10,976",3.356401384083045,3.0,4.0
14014,2002.0,The Locket,100 min,movie,7.2,434,3.354237288135593,3.0,3.0
14015,2000.0,Kairee,,,,,2.8941176470588235,3.0,4.0
14016,1992.0,Housesitter,102 min,movie,6.1,"21,521",3.2824495381457406,3.0,3.0
14017,1999.0,Batman Beyond: School Dayz / Spellbound,,,,,3.840220385674931,4.0,4.0
14018,2004.0,Billy Blanks: Tae Bo Strength & Power,,,,,3.111801242236025,3.0,3.0
14019,1990.0,The Forbidden Dance Is Lambada,,,,,3.158469945355191,3.0,3.0
14020,1975.0,Barney Miller: Season 1,,,,,3.6662735849056602,4.0,4.0
14021,2000.0,El Bola,88 min,movie,7.2,"5,709",3.747942832394976,4.0,4.0
14022,2000.0,Gladiator: Bonus Material,,,,,3.8441145281018025,4.0,4.0
14023,1952.0,The Road to Bali,,,,,3.58179787828029,4.0,3.0
14024,1999.0,Sorcerer on the Rocks,,series,5.2,6,2.936619718309859,3.0,3.0
14025,1992.0,Little Nemo: Adventures in Slumberland,,,,,3.4276923076923076,3.0,3.0
14026,2004.0,Billy Blanks: Tae Bo: Contact 1,,,,,2.6626506024096384,3.0,3.0
14027,1978.0,Every Which Way But Loose,114 min,movie,6.4,"22,145",3.2501662602527155,3.0,3.0
14028,2002.0,Great Lodges of the National Parks: Grand Lodges / Canyon Lodges,,,,,3.2232142857142856,3.0,4.0
14029,1986.0,Betty Blue,120 min,movie,7.4,"16,711",3.434871794871795,4.0,4.0
14030,2004.0,Extreme Engineering: Building Hong Kong's Airport,,,,,3.7580645161290325,4.0,4.0
14031,2002.0,Buffy the Vampire Slayer: Season 7,,,,,4.377438060094887,5.0,5.0
14032,2001.0,UFOs and Aliens,,,,,2.7346938775510203,3.0,3.0
14033,1997.0,Psychopath,,,,,2.5825242718446604,3.0,2.0
14034,1978.0,The Bad News Bears Go to Japan!,91 min,movie,3.7,"2,571",2.5086483023702755,2.0,2.0
14035,1993.0,Italian Movie,95 min,movie,5.0,119,2.138211382113821,2.0,1.0
14036,1998.0,Twilight of the Ice Nymphs / Archangel,,,,,2.734513274336283,3.0,3.0
14037,1997.0,Burn Up Excess: Vol. 4: The Case of the Black Diamonds,,,,,3.708823529411765,4.0,5.0
14038,2001.0,Goodnight Moon,,movie,7.2,23,2.8051948051948052,3.0,3.0
14039,1963.0,The Birds,119 min,movie,7.7,"162,196",3.8152952130221207,4.0,4.0
14040,1993.0,Faraway,140 min,movie,7.3,"7,161",3.2987668161434978,3.0,4.0
14041,2001.0,Chasing Holden,,,,,2.4564102564102566,2.0,2.0
14042,2001.0,Mulholland Drive,147 min,movie,8.0,"304,488",3.336665991697884,3.0,4.0
14043,2002.0,Shoot or Be Shot,90 min,movie,5.0,231,2.133720930232558,2.0,2.0
14044,2000.0,Edge of Seventeen,,,,,3.560558021559924,4.0,4.0
14045,2001.0,Mind Meld: Secrets Behind the Voyage of a Lifetime,75 min,movie,8.0,266,3.36,3.0,4.0
14046,2005.0,World War I in Color,,,,,3.5238095238095237,4.0,4.0
14047,2003.0,Tears of the Sun,121 min,movie,6.6,"109,963",3.5355863386673034,4.0,4.0
14048,2004.0,Bush Family Fortunes: The Best Democracy Money Can Buy,61 min,movie,6.7,341,3.416609471516815,4.0,4.0
14049,2003.0,Lost in Time,109 min,movie,7.3,858,3.5270935960591134,4.0,4.0
14050,1971.0,Willy Wonka & the Chocolate Factory,100 min,movie,7.8,"169,107",4.074219138036244,4.0,5.0
14051,1989.0,Why Has Bodhi Dharma Left for the East?,137 min,movie,7.7,"1,120",2.9655172413793105,3.0,3.0
14052,1983.0,Mansfield Park,261 min,series,6.7,774,3.3736263736263736,3.0,3.0
14053,2003.0,Paparazzi,,movie,8.5,10,2.5385802469135803,3.0,3.0
14054,1969.0,Jethro Tull: New Day Yesterday: 25th Anniversary Collection: 1969 - 1994,,,,,3.379591836734694,3.0,3.0
14055,1983.0,The Texas Chainsaw Massacre 2,,,,,2.8089480048367594,3.0,3.0
14056,1959.0,Ben-Hur: Collector's Edition,,,,,3.961405953625208,4.0,4.0
14057,1938.0,Angels with Dirty Faces,97 min,movie,7.9,"18,779",3.857347670250896,4.0,4.0
14058,1991.0,Inspector Morse 18: Who Killed Harry Field?,,,,,4.072222222222222,4.0,4.0
14059,1980.0,The Beach Boys: Good Timin': Live at Knebworth,,,,,3.1470588235294117,3.0,3.0
14060,2004.0,Alexander: Theatrical Cut,,,,,3.016537544696067,3.0,3.0
14061,1991.0,Record of Lodoss War,,,,,3.8076923076923075,4.0,5.0
14062,1980.0,Humanoids from the Deep,80 min,movie,5.7,"7,139",2.6941580756013748,3.0,3.0
14063,1937.0,Nothing Sacred,77 min,movie,6.9,"5,634",3.356132075471698,3.0,4.0
14064,1965.0,Morituri,123 min,movie,7.0,"3,235",3.16289592760181,3.0,3.0
14065,1994.0,Little Big League,119 min,movie,6.1,"9,450",3.2928399034593725,3.0,3.0
14066,1986.0,Firewalker,105 min,movie,5.1,"5,642",3.3733528550512446,3.0,3.0
14067,2004.0,Baby Einstein: Baby MacDonald: A Day on the Farm,,,,,3.8931860036832413,4.0,4.0
14068,1982.0,Angel,92 min,movie,6.4,623,2.1956521739130435,2.0,2.0
14069,1999.0,The Lost Son,102 min,movie,6.4,"1,351",2.845183486238532,3.0,3.0
14070,1977.0,The Last Wave,106 min,movie,7.1,"8,058",3.3234165067178503,3.0,4.0
14071,2005.0,Thomas & Friends: Calling All Engines,60 min,movie,6.4,54,3.8833333333333333,4.0,4.0
14072,1981.0,Dragonslayer,109 min,movie,6.7,"14,170",3.614712706428279,4.0,4.0
14073,2000.0,Forgive and Forget,100 min,movie,6.4,539,2.989497374343586,3.0,3.0
14074,2001.0,Novocaine,95 min,movie,5.8,"10,398",2.8372949447606293,3.0,3.0
14075,2002.0,A Rumor of Angels,,,,,3.5341614906832297,4.0,4.0
14076,2004.0,Stephen Lynch: Live at the El Rey,70 min,movie,8.8,375,3.9624413145539905,4.0,5.0
14077,2000.0,Los Angeles Lakers: NBA Finals 2000,,,,,3.1333333333333333,3.0,5.0
14078,2004.0,America Beyond the Color Line,,,,,3.43030303030303,4.0,4.0
14079,1991.0,The Very Best of the Ed Sullivan Show: Vol. 1: Unforgettable Performances,,,,,3.3232758620689653,3.0,3.0
14080,1990.0,Exorcist 3,,,,,3.044672281215672,3.0,3.0
14081,2004.0,Stratos 4,,movie,,,3.267605633802817,3.5,4.0
14082,2005.0,Strawberry Shortcake: Seaberry Beach Party,64 min,movie,7.6,34,3.891566265060241,4.0,4.0
14083,2004.0,Blade: Trinity: Bonus Material,,,,,3.443396226415094,3.0,3.0
14084,2000.0,Leonardo DiCaprio: Double Feature,,,,,2.2209302325581395,2.0,1.0
14085,1999.0,Deep Purple: In Concert with The London Symphony Orchestra,,,,,2.8652482269503547,3.0,3.0
14086,1999.0,Dawson's Creek: Season 3,,,,,3.8357612781954886,4.0,5.0
14087,1983.0,Inspector Gadget: The Gadget Files,,,,,3.0444444444444443,3.0,3.0
14088,1997.0,The Pillow Book,,,,,3.1257783312577834,3.0,3.0
14089,2004.0,Mo'Nique: One Night Stand,,,,,3.5944055944055946,4.0,4.0
14090,2004.0,Peace One Day,80 min,movie,7.9,130,3.0672268907563027,3.0,3.0
14091,1992.0,Lorenzo's Oil,129 min,movie,7.3,"19,680",3.6766026440508854,4.0,4.0
14092,2000.0,Nice Guys Sleep Alone,,,,,2.7980349344978164,3.0,3.0
14093,2001.0,Best of the Blues Brothers,,,,,3.4047619047619047,4.0,4.0
14094,2002.0,Cathouse,70 min,movie,5.7,329,2.8005540166204987,3.0,3.0
14095,1968.0,Elvis Presley: Elvis: '68 Comeback Special,,,,,3.8679245283018866,4.0,5.0
14096,2003.0,Step Into Liquid,88 min,movie,7.5,"2,544",3.823158558369234,4.0,4.0
14097,2003.0,MTV: The Real World: Hook-Ups,,,,,2.567415730337079,2.0,1.0
14098,1979.0,Love at First Bite,96 min,movie,6.1,"5,028",3.2295454545454545,3.0,3.0
14099,2001.0,A Galaxy Far Far Away,62 min,movie,5.1,125,2.15625,2.0,2.0
14100,2004.0,Maxim: The Real Swimsuit DVD: Vol. 1,52 min,movie,6.0,6,2.806122448979592,3.0,3.0
14101,1972.0,Trinity Is Still My Name,,,,,3.300761421319797,3.0,3.0
14102,1990.0,Without You I'm Nothing,89 min,movie,6.6,452,2.792207792207792,3.0,1.0
14103,2004.0,The Notebook,123 min,movie,7.8,"494,794",4.194361582895077,4.0,5.0
14104,1968.0,Anzio,117 min,movie,6.0,"2,856",3.1856392294220663,3.0,3.0
14105,2004.0,Gypsy 83,,,,,2.9691358024691357,3.0,3.0
14106,2002.0,MTV: The Real World You Never Saw: Las Vegas,,,,,2.7174095878889823,3.0,3.0
14107,1997.0,The Mafia: An Expose - Coming to America/Al Capone,,,,,2.2023809523809526,2.0,1.0
14108,2004.0,Naach,150 min,movie,4.2,548,2.6,3.0,3.0
14109,1990.0,Total Recall,113 min,movie,7.5,"288,384",3.606859895120839,4.0,4.0
14110,2001.0,My Best Friend's Wife,85 min,movie,5.3,452,2.4512635379061374,2.0,3.0
14111,1999.0,Angel: Season 1,,,,,4.213019624393332,5.0,5.0
14112,1953.0,From Here to Eternity,118 min,movie,7.6,"41,174",3.726405812457428,4.0,4.0
14113,2003.0,Stitch! The Movie,60 min,movie,6.2,"7,622",3.665096049293222,4.0,4.0
14114,1972.0,Emergency!: Season 1,,,,,3.6055555555555556,4.0,4.0
14115,1995.0,A Family Thing,,,,,3.611111111111111,4.0,4.0
14116,2004.0,NBA Ultimate Jordan: 20th Anniversary Collector's Edition,,,,,3.764830508474576,4.0,4.0
14117,2002.0,Ryan Adams: Live in Jamaica: Music in High Places,,,,,2.9779411764705883,3.0,3.0
14118,1995.0,Money Train,110 min,movie,5.7,"37,717",3.040751911341797,3.0,3.0
14119,1995.0,Dilwale Dulhania Le Jayenge,181 min,movie,8.1,"60,534",3.87797147385103,4.0,5.0
14120,1992.0,Macross 2: The Movie,,,,,3.2564102564102564,3.0,3.0
14121,2004.0,Deadline,90 min,movie,7.5,206,3.3788546255506606,3.0,4.0
14122,1981.0,Lion of the Desert,32 min,movie,8.0,6,3.452471482889734,4.0,3.0
14123,1960.0,Love and the Frenchwoman,143 min,movie,6.3,145,2.558139534883721,3.0,3.0
14124,1987.0,Beauty and the Beast,60 min,series,7.0,"5,872",3.028985507246377,3.0,3.0
14125,2004.0,Jubei Chan 2: The Counter Attack of Siberia Yagyu,,,,,3.6031746031746033,4.0,4.0
14126,2002.0,Fear Dot Com,,,,,2.376866764275256,2.0,2.0
14127,1999.0,New Port South,,,,,2.424778761061947,2.0,2.0
14128,2000.0,Spent,120 min,movie,5.8,5,2.323232323232323,2.0,2.0
14129,2003.0,Journey of Man,120 min,movie,7.9,212,3.8095238095238093,4.0,4.0
14130,2005.0,Murder at the Presidio,89 min,movie,5.3,582,2.8181818181818183,3.0,3.0
14131,2003.0,Dickie Roberts: Former Child Star,98 min,movie,5.5,"13,341",3.128667225481978,3.0,3.0
14132,1991.0,Company Business,98 min,movie,5.7,"2,293",3.127397260273973,3.0,3.0
14133,1981.0,Meantime,,,,,2.5640243902439024,3.0,3.0
14134,1947.0,Miracle on 34th Street,96 min,movie,7.9,"38,595",3.8198135401237256,4.0,4.0
14135,2005.0,High Tension,,,,,3.0950142689273124,3.0,3.0
14136,1999.0,Hook'd Up,,,,,2.6037735849056602,3.0,3.0
14137,1995.0,Johnny Mnemonic,96 min,movie,5.7,"64,204",2.9684526360908703,3.0,3.0
14138,2002.0,Janet: Live in Hawaii,,,,,3.5969945355191255,4.0,5.0
14139,2003.0,Cambridge Spies,235 min,series,7.5,"1,682",3.418840579710145,4.0,4.0
14140,2003.0,La Femme Musketeer,,,,,2.6853932584269664,3.0,3.0
14141,1993.0,Gypsy,153 min,movie,7.2,"1,563",3.4196078431372547,3.0,3.0
14142,1951.0,The Idiot,166 min,movie,7.3,"4,202",3.2847222222222223,3.0,3.0
14143,2002.0,Fuehrer Ex,,,,,2.9674418604651165,3.0,3.0
14144,1997.0,Suicide Kings,106 min,movie,6.9,"25,295",3.6488453211450564,4.0,4.0
14145,1995.0,Kavanagh Q.C.: Diplomatic Baggage,,,,,3.4742268041237114,4.0,4.0
14146,1996.0,The Chamber,113 min,movie,6.0,"12,221",3.444654820856394,3.0,3.0
14147,1970.0,Catch 22,122 min,movie,7.2,"21,162",3.6589339961336647,4.0,4.0
14148,1991.0,Legend of the Dragon Kings: Blue Dragon,,,,,3.060344827586207,3.0,3.0
14149,1998.0,Enemy of the State,132 min,movie,7.3,"221,091",3.7705782554553586,4.0,4.0
14150,2002.0,Spriggan,,,,,3.631394533987386,4.0,4.0
14151,2002.0,Sonatine,,,,,3.5174234424498416,4.0,4.0
14152,1993.0,Fire on the Amazon,87 min,movie,3.5,"2,329",2.1739502999143103,2.0,2.0
14153,2003.0,Acacia,103 min,movie,5.7,"1,854",2.7738095238095237,3.0,3.0
14154,1996.0,Don't Be a Menace to South Central While Drinking Your Juice in the Hood,89 min,movie,6.6,"46,132",3.415127669824956,3.0,3.0
14155,1946.0,The Best Years of Our Lives,170 min,movie,8.0,"55,123",3.995875408903428,4.0,4.0
14156,1998.0,Southie,95 min,movie,5.3,865,2.7976190476190474,3.0,3.0
14157,2003.0,Life After All,,,,,2.9266666666666667,3.0,3.0
14158,1989.0,The Package,108 min,movie,6.4,"8,210",3.5275113579000505,4.0,4.0
14159,2003.0,Cock & Bull Story,,,,,2.6466165413533833,3.0,3.0
14160,1965.0,Cinderella: Rodgers & Hammerstein's,,,,,3.5508228460793805,4.0,4.0
14161,1955.0,Kiss Me Deadly,106 min,movie,7.6,"17,566",3.4421134421134423,3.0,4.0
14162,1997.0,Wax Mask,98 min,movie,5.7,"1,716",2.4358974358974357,2.0,1.0
14163,2002.0,Martin Scorsese Presents: The Blues: A Musical Journey,,,,,3.712825278810409,4.0,4.0
14164,2000.0,I Dreamed of Africa,114 min,movie,5.6,"4,218",3.0381996974281393,3.0,3.0
14165,1999.0,Spawn 3: The Ultimate Battle,140 min,movie,8.2,616,3.3314014752370915,3.0,3.0
14166,1990.0,My Blue Heaven,97 min,movie,6.3,"17,979",3.3971209005303606,3.0,3.0
14167,2002.0,They,89 min,movie,4.8,"12,114",2.752283571915474,3.0,3.0
14168,2003.0,Snake in Eagle's Shadow,,,,,3.289719626168224,3.0,4.0
14169,1991.0,The Guyver,88 min,movie,5.0,"4,541",2.9403553299492384,3.0,3.0
14170,2004.0,French & Saunders: Back with a Vengeance,,,,,3.5388471177944862,4.0,4.0
14171,2003.0,Chicago: City of the Century: American Experience,,,,,3.765886287625418,4.0,4.0
14172,1964.0,Kiss Me,125 min,movie,7.0,"6,631",3.0229885057471266,3.0,3.0
14173,1996.0,Ridicule,102 min,movie,7.4,"6,776",3.602471678681771,4.0,4.0
14174,1987.0,The Belly of an Architect,119 min,movie,7.0,"4,985",2.9572649572649574,3.0,3.0
14175,1980.0,Where the Buffalo Roam,99 min,movie,6.7,"10,861",3.4091852620653866,3.0,3.0
14176,1997.0,Switchback,118 min,movie,6.4,"11,856",3.4837038635873085,4.0,4.0
14177,1943.0,The Three Stooges: Spook Louder,,,,,3.4403387220939186,4.0,3.0
14178,1998.0,Tango,115 min,movie,7.1,"2,713",2.9695652173913043,3.0,3.0
14179,2004.0,Luther Vandross: From Luther with Love,86 min,movie,5.9,8,3.629032258064516,4.0,4.0
14180,2005.0,Shackles,115 min,movie,6.4,463,3.0,3.0,3.0
14181,2003.0,The Nazi Officer's Wife,90 min,movie,7.3,254,3.342454394693201,3.0,3.0
14182,2002.0,Air Jaws 1 and 2: Sharks of South Africa,,,,,3.6766121270452357,4.0,4.0
14183,1946.0,My Darling Clementine,97 min,movie,7.8,"20,159",3.804034582132565,4.0,4.0
14184,1967.0,Spider-Man: The '67 Classic Collection,,,,,3.6623970722781336,4.0,4.0
14185,1964.0,Mary Poppins,139 min,movie,7.8,"151,417",4.147644470095953,4.0,5.0
14186,1992.0,Bitter Moon,139 min,movie,7.2,"33,590",3.0081037277147487,3.0,3.0
14187,2002.0,Robin Williams: Live on Broadway,99 min,movie,8.5,"5,631",3.9336500272564443,4.0,5.0
14188,1995.0,The Crossing Guard,111 min,movie,6.3,"12,321",3.086944366787811,3.0,3.0
14189,1989.0,Patlabor: The Mobile Police: The TV Series,,,,,3.238202247191011,3.0,4.0
14190,1992.0,The Jacksons: An American Dream,240 min,series,7.5,"2,933",3.5542168674698793,4.0,4.0
14191,2003.0,Joan of Arcadia: Season 1,,,,,4.059120403749099,4.0,5.0
14192,1997.0,Starship Troopers,129 min,movie,7.2,"259,026",3.365479189156771,3.0,3.0
14193,1989.0,Pink Cadillac,122 min,movie,5.4,"10,463",2.8536585365853657,3.0,3.0
14194,1992.0,Captain Ron,90 min,movie,5.8,"19,797",2.976275391533571,3.0,3.0
14195,1984.0,Highway to Heaven: Season 1,,,,,3.6152263374485596,4.0,5.0
14196,1980.0,Dario Argento Collection: Vol. 1: Inferno,,,,,3.1024844720496896,3.0,3.0
14197,2002.0,Revengers Tragedy,109 min,movie,6.6,774,2.7905405405405403,3.0,3.0
14198,1996.0,Trainspotting: Collector's Edition,,,,,4.032264813222064,4.0,4.0
14199,2001.0,South Pacific,129 min,movie,5.7,872,3.4151098337097103,3.0,3.0
14200,2000.0,Down from the Mountain,98 min,movie,7.4,582,3.663343905754418,4.0,4.0
14201,2003.0,The Berenstain Bears: Fun Lessons to Learn,,,,,2.9859154929577465,3.0,3.0
14202,1960.0,Barefoot Adventure,74 min,movie,7.3,55,3.2903225806451615,3.0,4.0
14203,1995.0,Batman Forever,121 min,movie,5.4,"228,272",3.076520772725787,3.0,3.0
14204,2003.0,NBA Street Series: Ankle Breakers: Vol. 1,,,,,3.4879227053140096,4.0,4.0
14205,2004.0,Would I Lie to You?,,,,,1.7647058823529411,1.0,1.0
14206,1992.0,Poirot: One Two Buckle My Shoe,,,,,4.035886818495515,4.0,4.0
14207,2000.0,Jill the Ripper,,,,,2.0445859872611467,2.0,2.0
14208,2001.0,A.I. Artificial Intelligence: Bonus Material,,,,,2.8626716604244695,3.0,3.0
14209,2000.0,Pitch Black,109 min,movie,7.1,"220,093",3.574403549277921,4.0,4.0
14210,1988.0,Grave of the Fireflies,89 min,movie,8.5,"216,366",3.9839899763330084,4.0,5.0
14211,1984.0,Stranger than Paradise,89 min,movie,7.5,"32,642",3.554606326483491,4.0,4.0
14212,1994.0,Only You,109 min,movie,6.5,"19,301",3.5118173474070673,3.0,3.0
14213,1958.0,God's Little Acre,118 min,movie,6.6,"1,575",2.761467889908257,3.0,3.0
14214,1997.0,Star Trek: Deep Space Nine: Season 6,,,,,4.119517543859649,4.0,5.0
14215,2004.0,Sky Captain and the World of Tomorrow,106 min,movie,6.0,"80,310",2.8601934607987327,3.0,3.0
14216,1999.0,Children of Heaven,,,,,3.961283185840708,4.0,4.0
14217,2003.0,200 American,84 min,movie,5.3,775,2.894259818731118,3.0,3.0
14218,1990.0,Misery,107 min,movie,7.8,"175,024",3.87421873310409,4.0,4.0
