id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,availability_365
33310428,Confortable y limpio,250896604,Cristina,Manhattan,Washington Heights,40.85487,-73.92759000000001,Private room,32,2,26,2019-07-03,8.48,280
33311237,Large Parlor Apt Williamsburg Brooklyn NY House,193954973,Sean,Brooklyn,Williamsburg,40.71547,-73.95147,Entire home/apt,165,3,5,2019-07-03,1.97,272
33315338,Lovely bedroom in Brooklyn,52818583,Justin & Lilo,Brooklyn,Bedford-Stuyvesant,40.68797,-73.95439,Private room,75,1,21,2019-06-30,7.5,114
33315343,UPPER WEST SIDE:Renovated Private Spacious Rm & BR,15807180,Michael,Manhattan,Upper West Side,40.7852,-73.9714,Private room,111,2,8,2019-06-23,2.58,344
33315595,Bright Top Floor + Private Terrace in Williamsburg,131057988,Brandon & Caitlyn,Brooklyn,Williamsburg,40.71419,-73.94138000000001,Private room,150,2,7,2019-06-29,2.66,48
33316690,THIES IN HARLEM .,250969026,Cheikh,Manhattan,Harlem,40.81323,-73.9422,Entire home/apt,165,1,8,2019-06-23,2.58,53
33334476,★1800ft²/195m²★3-Levels★Deck★Walk Score 96★Office★,3165356,Arlene,Brooklyn,Greenpoint,40.72023,-73.94355,Entire home/apt,336,2,9,2019-07-06,5.87,97
33334633,Looks Like A Calvin Klein Ad!  Manhattan Loft,246331794,Anna,Manhattan,Murray Hill,40.7476,-73.97632,Entire home/apt,320,1,5,2019-07-06,1.72,236
33334958,Private NYC Studio--Near Central Park + East River,68930822,Jill Lauren,Manhattan,Upper East Side,40.76218,-73.95858,Entire home/apt,150,3,13,2019-06-25,4.24,61
33340151,Warm Spacious Bedroom in Historical Harlem!!!,63160119,Michael,Manhattan,Harlem,40.81749,-73.93875,Private room,75,1,13,2019-07-06,5.27,74
33344785,Modern Brand New 3 Bedroom/2 Baths In Hip Brooklyn,147983579,Chy,Brooklyn,Bedford-Stuyvesant,40.689009999999996,-73.94031,Entire home/apt,220,4,6,2019-06-19,2.9,230
33348709,Lucio's Room #3 a unos  minutos del JFK y LGA,214738765,Lucio,Queens,Richmond Hill,40.69668,-73.83138000000001,Private room,75,1,31,2019-07-07,9.21,89
33348910,Spacious bright bedroom w/4 windows,215556105,Kay,Queens,Flushing,40.76699,-73.81636,Private room,75,1,10,2019-07-06,3.13,89
33359522,Spacious Room with Balcony,14810989,Maria,Queens,Woodside,40.74402,-73.89698,Private room,55,5,8,2019-05-28,2.86,162
33361338,Astória Queens  Bedroom close to the Subway M  R .,251166866,Marcia,Queens,Astoria,40.76027,-73.90768,Private room,60,1,6,2019-07-05,1.91,323
33362399,Charming 2 bedroom apartment in Manhattan,1692538,Nuttamon,Manhattan,Washington Heights,40.85476,-73.93094,Private room,196,1,6,2019-06-23,3.53,336
33362477,Comfy 2 bedroom apartment in Manhattan,1692538,Nuttamon,Manhattan,Washington Heights,40.854820000000004,-73.93137,Entire home/apt,174,1,6,2019-06-09,1.88,324
33363084,E community that is commercially (Website hidden by Airbnb) smoke,242175033,Alex,Bronx,Allerton,40.86003,-73.86584,Entire home/apt,60,1,28,2019-07-02,8.32,74
33363401,Bushwick  /Brooklyn Garden apartment,251331500,Feigy,Brooklyn,Bushwick,40.70632,-73.91875999999999,Entire home/apt,199,1,5,2019-04-14,1.46,178
33365859,Less is More - in West Chelsea,1842737,L,Manhattan,Chelsea,40.74477,-74.00622,Entire home/apt,185,2,5,2019-06-20,1.69,137
33367953,Comfy and cozy room 20 mins away from Manhattan.,219891232,Yurany,Queens,Elmhurst,40.74326,-73.88911999999999,Private room,45,2,16,2019-06-29,5.05,32
33374582,Specious Room in Manhattan,251430918,Medena,Manhattan,Hell's Kitchen,40.76616,-73.98611,Private room,97,2,10,2019-07-06,3.85,77
33375266,"Cozy private room, walking distance from LGA, RM-3",187822288,Zahir,Queens,East Elmhurst,40.77069,-73.87286,Private room,55,1,27,2019-06-24,8.44,171
33376169,BedStuy Private Room (D6),6206040,Linda,Brooklyn,Bedford-Stuyvesant,40.6905,-73.93038,Private room,49,2,6,2019-06-28,2.17,226
33376343,BedStuy Private Room (D7),6206040,Linda,Brooklyn,Bedford-Stuyvesant,40.69058,-73.93068000000001,Private room,49,2,8,2019-07-02,2.93,250
33377642,Modern Private Room & Bathroom - Bushwick,819759,Einstein,Brooklyn,Bushwick,40.68628,-73.90895,Private room,65,5,5,2019-06-24,1.97,64
33386573,BedStuy Private Room (D5),6206040,Linda,Brooklyn,Bedford-Stuyvesant,40.6914,-73.93046,Private room,49,2,11,2019-06-30,4.23,254
33388458,"Cozy Private Room, Walking Distance From LGA, Rm 4",187822288,Zahir,Queens,East Elmhurst,40.769459999999995,-73.87138,Private room,55,1,24,2019-06-20,7.13,168
33388629,U W S Sunny Queen size bedroom near Columbia UNI*,248314431,David,Manhattan,Upper West Side,40.79658,-73.96118,Private room,75,1,8,2019-06-14,2.64,75
33389288,"Cozy Private Room, Walking Distance From LGA, Rm 5",187822288,Zahir,Queens,East Elmhurst,40.770509999999994,-73.87344,Private room,55,1,22,2019-06-19,6.47,162
33389423,In Times Square Cozy Shared Female Apt,251510391,Demir,Manhattan,Hell's Kitchen,40.764590000000005,-73.9888,Shared room,59,1,10,2019-06-23,2.91,358
33389733,"Cozy, Shared Apt in Manhattan only For Female",251510391,Demir,Manhattan,Hell's Kitchen,40.76251,-73.98871,Shared room,59,1,7,2019-05-30,2.04,362
33389926,"Cozy Private Room, Walking Distance From LGA, Rm 6",187822288,Zahir,Queens,East Elmhurst,40.77102,-73.87286999999999,Private room,55,1,42,2019-06-24,12.12,153
33396762,BedStuy Private Room (D8),6206040,Linda,Brooklyn,Bedford-Stuyvesant,40.69182,-73.92859,Private room,52,2,9,2019-06-30,3.42,268
33397879,Large private bedroom New York,25073781,Arnaud,Manhattan,East Harlem,40.805640000000004,-73.94198,Private room,65,2,15,2019-07-06,5.29,292
33398529,Very comfortable  QNS bed judge yourselfg,50375092,Mohamad,Staten Island,Dongan Hills,40.57857,-74.09151999999999,Private room,65,1,9,2019-05-31,2.62,35
33399180,Large Sunny 3Bedroom Apartment with Office,139712252,Charn,Brooklyn,Crown Heights,40.66652,-73.93167,Entire home/apt,150,3,6,2019-06-25,2.17,313
33400016,A Brooklyn Launch Pad,35881969,John,Brooklyn,Williamsburg,40.70426,-73.94542,Private room,70,1,13,2019-06-24,5.13,76
33400552,feel home,251625546,Eden,Brooklyn,Brownsville,40.66815,-73.92169,Private room,65,1,9,2019-06-16,2.93,320
33412533,Bronx Beauty,251704655,Hamza,Bronx,Port Morris,40.8027,-73.91563000000001,Entire home/apt,109,2,9,2019-07-02,3.42,50
33418931,BedStuy Private Room (D3),6206040,Linda,Brooklyn,Bedford-Stuyvesant,40.6918,-73.93028000000001,Private room,58,2,14,2019-07-04,5.19,261
33420907,Modern Loft Like Spacious Studio - northern Harlem,136028350,James,Manhattan,Harlem,40.82868,-73.94678,Entire home/apt,159,1,5,2019-05-09,1.72,44
33421406,X-Large Private room in newly renovated apartment,10149317,Lana,Queens,Kew Gardens,40.71134,-73.8279,Private room,60,3,11,2019-07-01,4.34,318
33422954,Spacious Studio,251781156,Trinize,Bronx,Tremont,40.84581,-73.8889,Shared room,25,2,5,2019-07-01,1.6,146
33423101,Bedroom with Empire State view,51419167,Navin,Manhattan,Murray Hill,40.746359999999996,-73.97561,Private room,120,1,5,2019-06-05,3.33,55
33423250,"Location, Location, Location Close to Central Park",117536647,Victor,Manhattan,East Harlem,40.80022,-73.94185,Entire home/apt,124,1,13,2019-06-26,5.06,86
33423849,Private Room with Private Bathroom Newly Renovated,10149317,Lana,Queens,Kew Gardens,40.71042,-73.82911999999999,Private room,70,5,6,2019-06-18,2.54,308
33427025,Industrial bedroom  1 minute to Subway,251817531,Kieu,Brooklyn,Bedford-Stuyvesant,40.689209999999996,-73.95424,Private room,69,2,6,2019-07-02,4.62,279
33428068,Central Location: Excellent travelers bed,247189581,Helena,Brooklyn,Fort Greene,40.68528,-73.97285,Shared room,32,2,6,2019-06-06,1.78,31
33428571,Beautiful sunny bedroom in central Williamsburg,6080376,Leah,Brooklyn,Williamsburg,40.71322,-73.94655,Private room,74,1,18,2019-07-01,5.4,49
33428580,Sunny Cozy Economic Garden Bedroom 4GR,17555570,Yan,Brooklyn,Crown Heights,40.668890000000005,-73.92376,Private room,49,1,23,2019-06-27,7.04,48
33430847,Beautiful Cozy Shared Apt in Manhattan,251852817,Owen,Manhattan,East Harlem,40.80093,-73.94322,Shared room,45,1,19,2019-06-29,5.64,90
33430867,Warm&clean private room near Times Square,17450152,Tiba,Manhattan,Hell's Kitchen,40.76389,-73.98872,Private room,138,1,8,2019-06-09,2.79,95
33431246,Jungle room in hip Bushwick,215891351,Pablo,Brooklyn,Bushwick,40.70065,-73.92378000000001,Private room,60,2,13,2019-06-18,3.94,48
33431289,Rochester's Place Comfy Cozy Crown Heights NYC,251859047,Errol,Brooklyn,Crown Heights,40.67588,-73.92405,Private room,85,1,9,2019-06-02,3.1,125
33431582,Comfortable clean overnight bed by Central Park,251852817,Owen,Manhattan,East Harlem,40.79922,-73.94187,Shared room,49,1,22,2019-06-30,6.53,83
33431709,Shared apartment by the Central Park,251852817,Owen,Manhattan,East Harlem,40.80073,-73.94328,Shared room,45,1,17,2019-06-30,5.1,72
33431823,a brand new cozy shared apartment by Central Park,251852817,Owen,Manhattan,East Harlem,40.799490000000006,-73.94265,Shared room,60,1,8,2019-06-16,2.4,90
33431909,Beautiful cozy shared apartment by Central Park,251852817,Owen,Manhattan,East Harlem,40.799659999999996,-73.94191,Shared room,55,1,13,2019-06-30,3.86,89
33431978,Overnight a brand new apartment in upper east side,251852817,Owen,Manhattan,East Harlem,40.79885,-73.94304,Shared room,45,1,14,2019-06-25,4.16,83
33434235,Comfort room close to Columbia University,251865256,Warren,Manhattan,Morningside Heights,40.80485,-73.96319,Private room,87,1,8,2019-05-19,2.5,365
33439471,Sweet Single Room,251625546,Eden,Brooklyn,Crown Heights,40.66949,-73.92172,Private room,65,1,6,2019-05-29,1.91,323
33441771,BEST location in Williamsburg,251932107,Nicola,Brooklyn,Williamsburg,40.716229999999996,-73.9601,Private room,85,2,5,2019-06-10,2.38,86
33444260,1 BR Gem w/ Private Patio in East Village,12913455,Fikile,Manhattan,East Village,40.72656,-73.98758000000001,Entire home/apt,300,2,16,2019-06-30,5.78,52
33444493,★Single Room in Backpackers Accommodation★,56060787,International,Brooklyn,Williamsburg,40.70908,-73.95663,Private room,55,1,14,2019-06-23,4.47,295
33446054,Cozy&Charming NYC style apt in the heart of SoHo,251966476,Alex,Manhattan,Nolita,40.72394,-73.99583,Entire home/apt,240,1,19,2019-07-04,6.13,121
33448532,Tribeca Apt w/ Rooftop Views,251986333,Juliet,Manhattan,Civic Center,40.71626,-74.00256999999999,Private room,200,4,5,2019-06-06,1.97,327
33451456,Stylish Brownstone with Stainless Steel Kitchen,3073952,Christof,Brooklyn,Bedford-Stuyvesant,40.68035,-73.91035,Entire home/apt,167,1,8,2019-06-25,4.62,80
33451472,Large private bedroom 15 min from Manhattan,149312408,Kateryna And Tim,Queens,Astoria,40.76896,-73.92404,Private room,65,1,23,2019-07-02,7.26,334
33451863,Luxe Modern Private Townhome,99895085,Joseph,Brooklyn,Carroll Gardens,40.68374,-73.99368,Private room,88,1,11,2019-06-23,3.47,85
33453326,Unique Private Suite,20182359,Edgar,Manhattan,Harlem,40.811409999999995,-73.94051,Private room,135,3,7,2019-07-03,4.04,365
33467176,"Le Chateau Boutique in Le Brooklyn , NY ! Voila !",148725429,Javier,Brooklyn,Bushwick,40.68942,-73.91714,Entire home/apt,99,2,17,2019-07-01,6.07,300
33468702,Eclectic Space for Chill and Creative Energies,75999185,Fana,Brooklyn,Bushwick,40.6916,-73.90713000000001,Private room,45,1,6,2019-07-02,5.0,337
33468884,Duplex Townhouse in Heart of Williamsburg,252163238,Kelly,Brooklyn,Williamsburg,40.719120000000004,-73.94296,Entire home/apt,327,2,7,2019-06-16,3.0,49
33469440,Apartment minutes from manhattan,252168489,Tianna,Queens,Jamaica Hills,40.71022,-73.79665,Entire home/apt,110,2,8,2019-06-29,3.16,81
33469797,"NYC SWEET OASIS (POOL, PATIO,& OUTSIDE SPACE)",252171508,Lisa,Queens,Jamaica,40.67282,-73.77793,Entire home/apt,190,1,16,2019-07-04,10.0,132
33470295,Convenient and comfy,36800675,Mandisa,Queens,Jamaica,40.68462,-73.77582,Entire home/apt,120,3,9,2019-06-30,3.14,44
33471012,Designer Loft,252181650,Daniel & Neena,Manhattan,Chinatown,40.71543,-73.99323000000001,Entire home/apt,350,1,18,2019-06-30,5.74,82
33471805,Comfortable Room with Private Bath - 15 min to JFK,252191305,Marion,Queens,Cambria Heights,40.6909,-73.73193,Private room,50,1,34,2019-06-30,11.21,61
33473125,#5 STUDIO one block to train station,231138233,Filiz,Manhattan,East Harlem,40.78974,-73.94933,Entire home/apt,165,1,17,2019-06-18,5.93,83
33473838,"#6 Cozy Studio, one block from train station",231138233,Filiz,Manhattan,East Harlem,40.79,-73.94964,Entire home/apt,165,1,16,2019-06-30,6.0,56
33475698,Germania's Deluxe Palace,252019224,Gladys Germania,Queens,Jamaica Estates,40.71668,-73.80588,Entire home/apt,250,1,13,2019-06-30,4.15,359
33477284,Spacious NEW studio in Brooklyn near NYC subway!,72855892,Melvis,Brooklyn,Bedford-Stuyvesant,40.681709999999995,-73.92858000000001,Entire home/apt,115,1,19,2019-06-30,6.55,74
33492175,The beautiful room with your own bathroom,175370972,Young,Queens,Flushing,40.7577,-73.83519,Private room,65,1,13,2019-06-22,4.06,36
33493942,Mid Century modern room  1 minute to Subway,251817531,Kieu,Brooklyn,Bedford-Stuyvesant,40.68913,-73.95639,Private room,72,2,6,2019-06-23,4.74,316
33494085,Vintage Brooklyn Room 1 minute to Subway,251817531,Kieu,Brooklyn,Bedford-Stuyvesant,40.68868,-73.95623,Private room,79,2,5,2019-06-28,4.17,351
33496225,BEAUTIFUL CONDO IN HEART OF HELLS KITCHEN !!,107484794,Aaron,Manhattan,Hell's Kitchen,40.76468,-73.98785,Private room,160,1,22,2019-06-30,6.8,77
33497642,"Walk distance to Central Park, 10min Time Square",61940591,Raquel,Manhattan,Upper East Side,40.772890000000004,-73.94689,Private room,120,1,14,2019-07-04,4.88,147
33497845,Brooklyn Brownstone — BedStuy Garden Apartment,6206040,Linda,Brooklyn,Bedford-Stuyvesant,40.69081,-73.93025,Entire home/apt,155,2,10,2019-07-04,4.92,270
33497909,"Beautiful, Comfortable Studio",252432969,Jaime,Manhattan,Midtown,40.7545,-73.97067,Entire home/apt,260,1,14,2019-06-23,4.47,139
33499489,Room In Manhattan Close to Everything,251430918,Medena,Manhattan,Hell's Kitchen,40.76808,-73.98625,Private room,89,2,11,2019-07-01,3.51,54
33500292,Close to JFK,146275359,Modupe,Queens,Springfield Gardens,40.688309999999994,-73.75140999999999,Private room,42,3,10,2019-07-06,3.09,352
33500813,Upper East Fun and Sunny 1B1B Very Close to Subway,252460693,Stephen,Manhattan,East Harlem,40.78499,-73.94588,Entire home/apt,159,1,15,2019-07-06,5.11,152
33512307,Cozy Studio in Queens zZZ,252535164,Shahrath,Queens,Woodside,40.74239,-73.9018,Entire home/apt,99,3,9,2019-06-26,2.93,236
33512766,STEINWAY..The heart of Astoria,73227284,Bidhya,Queens,Astoria,40.7577,-73.91728,Private room,60,2,6,2019-05-10,1.94,333
33514118,Close to city in trendy Queens! Females only,30870512,Linda,Queens,Elmhurst,40.72688,-73.87861,Private room,38,1,6,2019-06-19,2.34,36
33515695,Private Room near to Manhattan,29470566,Lidu,Queens,Astoria,40.767990000000005,-73.90995,Private room,65,1,6,2019-04-29,1.96,31
33515760,Cozy vibes next to Prospect Park/Botanical Gardens,855437,Ronni,Brooklyn,Prospect-Lefferts Gardens,40.66277,-73.9574,Private room,75,2,7,2019-06-19,3.23,111
33519749,Cozy And Stylish Modern Home,252590512,Yien,Staten Island,New Brighton,40.64098,-74.0935,Entire home/apt,249,2,8,2019-06-22,2.58,241
33523503,Comfortable master room in Brooklyn close to train,251311623,Vitória,Brooklyn,Bedford-Stuyvesant,40.67723,-73.91256,Private room,58,2,6,2019-06-01,2.47,213
33523818,STOP n SLEEP Large - LGA LaGuardia Airport and JFK,246194760,Noel,Queens,East Elmhurst,40.75985,-73.88294,Private room,39,1,8,2019-05-10,2.58,210
33527778,Sonder | Stock Exchange | Stunning 3BR + Kitchen,219517861,Sonder (NYC),Manhattan,Financial District,40.70763,-74.0105,Entire home/apt,470,2,5,2019-06-02,1.88,272
33527998,Sonder | Stock Exchange | Relaxed 1BR + Lounge,219517861,Sonder (NYC),Manhattan,Financial District,40.70747,-74.01226,Entire home/apt,247,2,9,2019-06-14,3.42,272
33529536,Large Private room minutes to Times Square,123810965,Carlton,Manhattan,Harlem,40.81089,-73.94309,Private room,62,1,7,2019-07-05,2.21,172
33529691,Comfy & Cheerful Oasis in Vibrant Neighborhood,94531229,Rocco,Brooklyn,Williamsburg,40.7198,-73.94125,Entire home/apt,171,2,6,2019-06-17,3.0,48
33530282,LUXURY 2bedrm w/ Outdoor Patio - TimeSq/42nd & 9th,51667335,Janio,Manhattan,Hell's Kitchen,40.760220000000004,-73.99253,Entire home/apt,395,2,11,2019-06-23,3.63,247
33532516,Urban Zen Oasis,44205809,Victoria,Brooklyn,Crown Heights,40.674009999999996,-73.92371,Entire home/apt,225,1,8,2019-06-08,2.61,178
33533498,"MASTER ROOM
Close to the JFK and LGA airport",245710234,Marcelo Y Lucio,Queens,Elmhurst,40.73018,-73.87172,Private room,57,1,20,2019-07-05,6.32,156
33533601,Chic Blush Freesia,243489304,Jackie,Manhattan,Lower East Side,40.71629,-73.98862,Private room,99,4,15,2019-07-05,4.74,191
33534624,Chic Blush Shine,243489304,Jackie,Manhattan,Chinatown,40.71515,-73.99099,Private room,89,4,16,2019-07-06,5.0,166
33536886,★ Private Room in great location near Times Square,228151544,Rubens,Manhattan,Hell's Kitchen,40.7637,-73.99037,Private room,135,1,12,2019-07-07,5.9,278
33543641,Home away from home!! (4A),246272839,Northern Star Realty,Queens,Flushing,40.766709999999996,-73.81935,Entire home/apt,85,1,8,2019-07-01,2.82,150
33544433,Spacious one bedroom Suit! (2T),246272839,Northern Star Realty,Queens,Flushing,40.7651,-73.81749,Entire home/apt,85,1,5,2019-06-03,2.08,156
33546025,Cozy 2 bedroom Manhattan apartment,250269817,Toli,Manhattan,Upper East Side,40.782340000000005,-73.9476,Entire home/apt,219,2,20,2019-06-28,6.52,133
33546136,Cozy 3BR/2BA in LES - Close to Subway - Sleeps 9,224813944,Anne & Gary,Manhattan,Lower East Side,40.71917,-73.98343,Entire home/apt,442,1,12,2019-06-23,4.5,253
33551770,Sun soaked private room with all the amenities!,84084279,Jarrod,Brooklyn,Crown Heights,40.67692,-73.92241,Private room,60,1,26,2019-07-07,7.88,330
33552714,Heaven,22388020,Lùis,Brooklyn,Bushwick,40.7023,-73.91911,Private room,59,1,8,2019-06-25,2.73,56
33552984,2 BRM Heart of Time Square,252824941,Alex,Manhattan,Hell's Kitchen,40.76273,-73.99061,Entire home/apt,300,1,14,2019-07-06,4.52,306
33555650,A Nice Room,199833548,Syeda,Queens,Jamaica,40.70585,-73.80866999999999,Private room,50,1,13,2019-06-23,4.53,358
33556026,"CATALINA’S ROOM
 Close to JFK and LGA airport",245710234,Marcelo Y Lucio,Queens,Elmhurst,40.73101,-73.87139,Private room,51,1,12,2019-06-27,3.96,180
33556100,Spacious private room for rent.,79134040,William,Manhattan,Washington Heights,40.84316,-73.94062,Private room,100,2,11,2019-07-01,4.29,55
33558445,Sunny 4 bedrooms in Manhattan,247185393,Artem,Manhattan,East Harlem,40.794909999999994,-73.94162,Entire home/apt,400,3,7,2019-06-14,2.33,307
33558773,Astoria Center Location,183211776,Rafael,Queens,Astoria,40.765229999999995,-73.9118,Private room,49,1,8,2019-06-04,3.04,192
33558808,Designer's spacious 4bedrooms Manhattan apt,9488131,Javanshir,Manhattan,Washington Heights,40.851290000000006,-73.92954,Entire home/apt,300,3,12,2019-06-24,3.91,313
33560308,A GREY DOOR - BED-STUY.,99494083,Eunice,Brooklyn,Bedford-Stuyvesant,40.68395,-73.92998,Entire home/apt,113,5,8,2019-06-27,2.55,101
33560323,Private Studio Space in Windsor Terrace Brooklyn,26535250,Sheila,Brooklyn,Windsor Terrace,40.65596,-73.97951,Entire home/apt,55,1,5,2019-06-20,2.21,232
33560655,Contemporary Brooklyn Lifestyle Apt /JFK Airport,223375402,Joyce,Brooklyn,East New York,40.66115,-73.89352,Entire home/apt,195,2,5,2019-06-23,2.83,347
33571420,"DEMETRIO’S ROOM
Close to JFK and LGA Airport",245710234,Marcelo Y Lucio,Queens,Elmhurst,40.72997,-73.87183,Private room,51,1,20,2019-06-25,6.38,365
33581628,"Spacious, Clean and Modern 2 Bedroom Suite",148317706,Michaelle,Brooklyn,Prospect-Lefferts Gardens,40.66002,-73.94363,Entire home/apt,150,2,8,2019-07-05,7.27,30
33582776,Cozy Guest Quarters in East Village Penthouse!,4765305,Haffro,Manhattan,East Village,40.7234,-73.98267,Private room,62,2,15,2019-06-21,4.84,284
33586112,Cozy Corner,208955733,Candace,Brooklyn,East Flatbush,40.65477,-73.92206999999999,Private room,75,1,10,2019-07-02,3.19,365
33586722,"Gorgeous, Large Brownstone with Backyard & Parking",4678376,Shannan,Brooklyn,Crown Heights,40.66806,-73.95295,Entire home/apt,350,2,7,2019-06-23,2.63,82
33588662,AMAZING 3 BEDROOM APARTMENT IN FLUSHING QUEENS,253083248,Samuel & Toluwani,Queens,Flushing,40.74006,-73.82894,Entire home/apt,200,1,12,2019-06-30,6.0,145
33589352,B-comfortable queen size bed try it yourself,50375092,Mohamad,Staten Island,Dongan Hills,40.57882,-74.09196999999999,Private room,49,1,8,2019-06-09,2.53,342
33589468,“Mi casa es tu casa” “My home is your home” NYC,109567034,Javier,Queens,Fresh Meadows,40.743759999999995,-73.7942,Entire home/apt,150,2,15,2019-07-07,6.92,69
33589554,Comfy Home ~ 1st Floor,253110236,Frances,Queens,Springfield Gardens,40.66465,-73.74906999999999,Entire home/apt,150,3,6,2019-06-14,2.28,176
33592086,Huge Room For Rent Close to JFK and the Q train,197368927,Cebile,Brooklyn,Sheepshead Bay,40.608979999999995,-73.95340999999999,Private room,65,1,5,2019-07-06,1.83,348
33592650,Cozy Room For Girls Only:2 Minutes Walk To Q Train,197368927,Cebile,Brooklyn,Sheepshead Bay,40.60755,-73.95303,Private room,65,1,5,2019-06-28,2.63,352
33592861,Brand new private apartment 5 minutes from JFK!,46789694,Tapashi,Queens,Springfield Gardens,40.668209999999995,-73.75263000000001,Entire home/apt,50,1,16,2019-06-30,6.0,304
33592928,Comfortable Sofa Bed For Rent In NYC. Female ONLY,197368927,Cebile,Brooklyn,Sheepshead Bay,40.6093,-73.95211,Shared room,40,2,8,2019-06-08,2.55,358
33594788,"Beautiful Private Home in Bushwick, Brooklyn!",63541445,Luis,Brooklyn,Bushwick,40.69477,-73.93011,Entire home/apt,180,3,6,2019-06-24,2.86,119
33605327,"SMALL ROOM NO WINDOW, NO AIR CONDITIONER V-ROOM",59156312,Viviana,Queens,Woodhaven,40.6875,-73.8664,Private room,39,3,8,2019-06-21,3.04,358
33607370,"MARCELO’S  ROOM 
Close to JFK airport and LGA",245710234,Marcelo Y Lucio,Queens,Elmhurst,40.73125,-73.87250999999999,Private room,38,1,28,2019-07-02,8.94,365
33608666,Beautiful Chelsea Townhouse bedroom,236668588,Jen,Manhattan,Chelsea,40.7461,-74.00329,Private room,110,1,10,2019-06-10,3.49,108
33611142,Your Next Vacation Should be Here...Walk to TimeSq,139724098,Mona,Manhattan,Hell's Kitchen,40.760909999999996,-73.99126,Entire home/apt,299,4,16,2019-06-26,5.45,59
33613736,"Bright Large Room, only 30mins to Times Square",5704932,Victor,Bronx,Fordham,40.86615,-73.88828000000001,Private room,60,2,6,2019-06-23,1.96,34
33614390,Vacate NYC.,58027700,Janei,Brooklyn,Bedford-Stuyvesant,40.67758,-73.92751,Private room,65,1,12,2019-06-29,4.29,179
33614825,Spacious yellow room in Brooklyn,208955733,Candace,Brooklyn,East Flatbush,40.65401,-73.92013,Private room,90,1,10,2019-06-25,3.75,365
33614872,Charming 1BR next to subway & walk to Central Park,140272,Fé,Manhattan,East Harlem,40.79013,-73.94958000000001,Entire home/apt,174,3,9,2019-06-23,3.55,85
33618578,★Affordable Clean Private Room#1 in Hell' kitchen★,42222090,Kita,Manhattan,Upper West Side,40.77029,-73.98761,Private room,110,3,5,2019-06-14,2.08,158
33618672,Beautiful Home in Heart of Brooklyn,17726658,T+Y+K+M,Brooklyn,East Flatbush,40.64673,-73.94686,Entire home/apt,95,1,28,2019-07-05,10.77,292
33619855,Modern & Spacious in trendy Crown Heights,253354074,Yehudis,Brooklyn,Crown Heights,40.66387,-73.9384,Entire home/apt,150,1,6,2019-05-27,2.5,148
33627195,East Village Bedroom,192956786,Brian,Manhattan,East Village,40.72585,-73.98831,Private room,50,4,9,2019-06-16,3.14,48
33632312,"Comfortable,spacious and luxurious homely settings",184472924,Odaine,Brooklyn,East New York,40.6633,-73.89733000000001,Entire home/apt,140,2,7,2019-06-09,2.63,157
33633853,"Perfectly Located Near Restaurants, Shops, & Sites",253111673,Wendy,Manhattan,Hell's Kitchen,40.76248,-73.98937,Entire home/apt,299,4,8,2019-06-23,2.89,61
33634956,Sonder | Stock Exchange | Amazing 1BR + Sofa Bed,219517861,Sonder (NYC),Manhattan,Financial District,40.70748,-74.0108,Entire home/apt,234,2,7,2019-06-20,2.66,309
33635065,Sonder | Stock Exchange | Cozy 1BR + Laundry,219517861,Sonder (NYC),Manhattan,Financial District,40.7071,-74.01194,Entire home/apt,230,2,6,2019-06-20,2.28,327
33636410,The Sunshine Palace,236018119,Lucy,Queens,Queens Village,40.70303,-73.74906,Entire home/apt,125,1,38,2019-07-05,12.0,362
33637874,STYLISH 2 BEDROOM APART. IN PRIME UPPER WEST SIDE,247067478,Antonio,Manhattan,Upper West Side,40.7977,-73.96115,Entire home/apt,330,4,9,2019-06-20,3.65,132
33639266,★ CLEAN/ELEGANT TWO BEDROOM APARTMENT ★,253504649,Nour,Manhattan,Upper East Side,40.78134,-73.95212,Entire home/apt,289,5,15,2019-06-22,4.89,146
33639750,NiceA apt in trendy Brooklyn,253513520,Andres,Brooklyn,Bedford-Stuyvesant,40.688309999999994,-73.9393,Entire home/apt,150,1,10,2019-06-24,3.57,206
33639979,A Comfortable Room,199833548,Syeda,Queens,Jamaica,40.70532,-73.80965,Private room,40,1,6,2019-06-25,2.12,360
33640884,Sonder | Stock Exchange | Sunny 1BR + Laundry,219517861,Sonder (NYC),Manhattan,Financial District,40.70799,-74.01113000000001,Entire home/apt,228,2,9,2019-06-23,3.33,317
33642266,Lower East Side Gem,91783661,Robert,Manhattan,East Village,40.726729999999996,-73.98646,Entire home/apt,149,3,12,2019-07-01,4.29,151
33643309,Cozy private bedroom 15 min from Manhattan,149312408,Kateryna And Tim,Queens,Astoria,40.76769,-73.92564,Private room,55,1,11,2019-07-07,3.75,319
33643819,"Premier room in Downtown NY, Two Bridges,Chinatown",253552326,Grace,Manhattan,Chinatown,40.71313,-73.99615,Private room,108,1,11,2019-06-23,3.71,175
33650996,"Cozy room in Downtown Manhattan, Two Bridges, Soho",253552326,Grace,Manhattan,Two Bridges,40.712140000000005,-73.99568000000001,Private room,89,1,13,2019-06-10,5.2,153
33652038,"Brooklyn room close to the train, L,C,A,Zand J",230037325,Jay,Brooklyn,Cypress Hills,40.679159999999996,-73.90628000000001,Private room,57,1,9,2019-06-23,3.18,170
